EKG,T,,,,,
299,3236,,,,,
313,3248,,,,,
333,3258,,,,,
325,3268,,,,,
314,3278,,,,,
341,3289,,,,,
324,3299,,,,,
327,3310,,,,,
335,3320,,,,,
323,3331,,,,,
317,3341,,,,,
316,3351,,,,,
312,3361,,,,,
319,3373,,,,,
313,3383,,,,,
315,3393,,,,,
307,3403,,,,,
337,3414,,,,,
340,3424,,,,,
353,3434,,,,,
339,3445,,,,,
345,3456,,,,,
355,3466,,,,,
348,3476,,,,,
376,3486,,,,,
379,3496,,,,,
371,3508,,,,,
374,3518,,,,,
387,3528,,,,,
377,3538,,,,,
377,3549,,,,,
386,3559,,,,,
395,3569,,,,,
392,3580,,,,,
384,3591,,,,,
379,3601,,,,,
392,3611,,,,,
386,3621,,,,,
387,3632,,,,,
383,3643,,,,,
386,3653,,,,,
386,3663,,,,,
385,3674,,,,,
391,3684,,,,,
379,3694,,,,,
382,3705,,,,,
380,3716,,,,,
383,3726,,,,,
387,3736,,,,,
375,3746,,,,,
377,3757,,,,,
383,3767,,,,,
372,3778,,,,,
378,3788,,,,,
357,3799,,,,,
365,3809,,,,,
365,3819,,,,,
369,3829,,,,,
347,3841,,,,,
355,3851,,,,,
388,3861,,,,,
462,3871,,,,,
426,3881,,,,,
376,3892,,,,,
342,3902,,,,,
357,3913,,,,,
357,3923,,,,,
341,3934,,,,,
342,3944,,,,,
340,3954,,,,,
330,3964,,,,,
322,3976,,,,,
343,3986,,,,,
337,3996,,,,,
343,4006,,,,,
341,4017,,,,,
341,4027,,,,,
336,4038,,,,,
336,4048,,,,,
340,4059,,,,,
340,4069,,,,,
348,4079,,,,,
352,4089,,,,,
347,4100,,,,,
349,4111,,,,,
358,4121,,,,,
347,4131,,,,,
344,4142,,,,,
353,4152,,,,,
331,4162,,,,,
330,4173,,,,,
321,4184,,,,,
324,4194,,,,,
316,4204,,,,,
304,4214,,,,,
308,4225,,,,,
313,4235,,,,,
314,4246,,,,,
314,4256,,,,,
321,4267,,,,,
307,4277,,,,,
310,4287,,,,,
314,4297,,,,,
320,4308,,,,,
312,4319,,,,,
317,4329,,,,,
311,4339,,,,,
320,4349,,,,,
304,4360,,,,,
331,4371,,,,,
320,4381,,,,,
314,4391,,,,,
315,4402,,,,,
321,4412,,,,,
307,4422,,,,,
317,4432,,,,,
321,4444,,,,,
328,4454,,,,,
312,4464,,,,,
313,4474,,,,,
319,4485,,,,,
313,4495,,,,,
336,4506,,,,,
325,4516,,,,,
322,4527,,,,,
315,4537,,,,,
318,4547,,,,,
304,4557,,,,,
306,4568,,,,,
315,4579,,,,,
323,4589,,,,,
341,4599,,,,,
412,4610,,,,,
393,4620,,,,,
366,4630,,,,,
321,4641,,,,,
309,4652,,,,,
290,4662,,,,,
316,4672,,,,,
301,4682,,,,,
315,4692,,,,,
303,4704,,,,,
309,4714,,,,,
299,4724,,,,,
313,4734,,,,,
303,4745,,,,,
310,4755,,,,,
312,4765,,,,,
325,4776,,,,,
315,4787,,,,,
319,4797,,,,,
328,4807,,,,,
327,4817,,,,,
325,4828,,,,,
341,4839,,,,,
336,4849,,,,,
338,4859,,,,,
341,4870,,,,,
340,4880,,,,,
340,4890,,,,,
329,4900,,,,,
325,4912,,,,,
313,4922,,,,,
308,4932,,,,,
306,4942,,,,,
311,4953,,,,,
301,4963,,,,,
311,4974,,,,,
304,4984,,,,,
311,4995,,,,,
297,5005,,,,,
323,5015,,,,,
298,5025,,,,,
310,5037,,,,,
290,5047,,,,,
311,5057,,,,,
311,5067,,,,,
312,5078,,,,,
323,5088,,,,,
314,5098,,,,,
317,5109,,,,,
313,5120,,,,,
305,5130,,,,,
303,5140,,,,,
316,5150,,,,,
320,5160,,,,,
327,5172,,,,,
307,5182,,,,,
321,5192,,,,,
311,5202,,,,,
317,5213,,,,,
299,5223,,,,,
321,5233,,,,,
312,5244,,,,,
329,5255,,,,,
307,5265,,,,,
327,5275,,,,,
323,5285,,,,,
336,5296,,,,,
323,5307,,,,,
326,5317,,,,,
321,5327,,,,,
309,5338,,,,,
318,5348,,,,,
312,5358,,,,,
312,5369,,,,,
304,5380,,,,,
362,5390,,,,,
419,5400,,,,,
401,5410,,,,,
355,5421,,,,,
317,5431,,,,,
293,5442,,,,,
311,5452,,,,,
298,5463,,,,,
299,5473,,,,,
295,5483,,,,,
305,5493,,,,,
304,5505,,,,,
282,5515,,,,,
288,5525,,,,,
310,5535,,,,,
301,5545,,,,,
305,5556,,,,,
300,5566,,,,,
310,5577,,,,,
320,5587,,,,,
302,5598,,,,,
324,5608,,,,,
320,5618,,,,,
329,5628,,,,,
326,5640,,,,,
324,5650,,,,,
330,5660,,,,,
333,5670,,,,,
335,5681,,,,,
331,5691,,,,,
314,5702,,,,,
319,5712,,,,,
292,5723,,,,,
307,5733,,,,,
307,5743,,,,,
316,5753,,,,,
305,5764,,,,,
318,5775,,,,,
315,5785,,,,,
312,5795,,,,,
313,5806,,,,,
312,5816,,,,,
309,5826,,,,,
322,5837,,,,,
320,5848,,,,,
321,5858,,,,,
319,5868,,,,,
316,5878,,,,,
320,5889,,,,,
324,5899,,,,,
322,5910,,,,,
317,5920,,,,,
327,5931,,,,,
325,5941,,,,,
332,5951,,,,,
322,5961,,,,,
323,5972,,,,,
313,5983,,,,,
324,5993,,,,,
325,6003,,,,,
337,6013,,,,,
331,6024,,,,,
341,6035,,,,,
320,6045,,,,,
324,6055,,,,,
323,6066,,,,,
338,6076,,,,,
328,6086,,,,,
326,6096,,,,,
330,6108,,,,,
332,6118,,,,,
338,6128,,,,,
325,6138,,,,,
334,6149,,,,,
331,6159,,,,,
343,6170,,,,,
331,6180,,,,,
336,6191,,,,,
326,6201,,,,,
332,6211,,,,,
311,6221,,,,,
331,6232,,,,,
322,6243,,,,,
324,6253,,,,,
383,6263,,,,,
457,6274,,,,,
402,6284,,,,,
380,6294,,,,,
324,6305,,,,,
322,6316,,,,,
307,6326,,,,,
312,6336,,,,,
314,6346,,,,,
316,6356,,,,,
314,6368,,,,,
311,6378,,,,,
323,6388,,,,,
321,6398,,,,,
306,6409,,,,,
322,6419,,,,,
321,6429,,,,,
319,6440,,,,,
333,6451,,,,,
328,6461,,,,,
323,6471,,,,,
326,6481,,,,,
340,6492,,,,,
328,6503,,,,,
351,6513,,,,,
341,6523,,,,,
352,6534,,,,,
337,6544,,,,,
346,6554,,,,,
336,6564,,,,,
331,6576,,,,,
305,6586,,,,,
329,6596,,,,,
316,6606,,,,,
317,6617,,,,,
326,6627,,,,,
312,6638,,,,,
309,6648,,,,,
320,6659,,,,,
317,6669,,,,,
318,6679,,,,,
310,6689,,,,,
321,6701,,,,,
327,6711,,,,,
311,6721,,,,,
320,6731,,,,,
322,6742,,,,,
315,6752,,,,,
319,6762,,,,,
316,6773,,,,,
318,6784,,,,,
340,6794,,,,,
315,6804,,,,,
333,6814,,,,,
317,6824,,,,,
327,6836,,,,,
317,6846,,,,,
321,6856,,,,,
322,6866,,,,,
321,6877,,,,,
322,6887,,,,,
322,6897,,,,,
325,6908,,,,,
335,6919,,,,,
327,6929,,,,,
310,6939,,,,,
324,6949,,,,,
320,6960,,,,,
330,6971,,,,,
332,6981,,,,,
324,6991,,,,,
325,7002,,,,,
328,7012,,,,,
307,7022,,,,,
331,7033,,,,,
320,7044,,,,,
339,7054,,,,,
319,7064,,,,,
325,7074,,,,,
324,7085,,,,,
329,7095,,,,,
320,7106,,,,,
333,7116,,,,,
330,7127,,,,,
330,7137,,,,,
331,7147,,,,,
331,7157,,,,,
326,7169,,,,,
317,7179,,,,,
310,7189,,,,,
324,7199,,,,,
323,7209,,,,,
317,7220,,,,,
351,7230,,,,,
419,7241,,,,,
419,7251,,,,,
368,7262,,,,,
345,7272,,,,,
307,7282,,,,,
302,7292,,,,,
308,7304,,,,,
309,7314,,,,,
295,7324,,,,,
313,7334,,,,,
308,7345,,,,,
309,7355,,,,,
305,7366,,,,,
314,7376,,,,,
303,7387,,,,,
317,7397,,,,,
311,7407,,,,,
325,7417,,,,,
323,7428,,,,,
321,7439,,,,,
319,7449,,,,,
333,7459,,,,,
335,7470,,,,,
330,7480,,,,,
342,7490,,,,,
341,7501,,,,,
338,7512,,,,,
339,7522,,,,,
339,7532,,,,,
329,7542,,,,,
318,7553,,,,,
323,7563,,,,,
317,7574,,,,,
317,7584,,,,,
317,7595,,,,,
317,7605,,,,,
311,7615,,,,,
316,7625,,,,,
311,7636,,,,,
321,7647,,,,,
325,7657,,,,,
314,7667,,,,,
324,7677,,,,,
321,7688,,,,,
319,7699,,,,,
329,7709,,,,,
314,7719,,,,,
323,7730,,,,,
334,7740,,,,,
331,7750,,,,,
315,7760,,,,,
331,7772,,,,,
327,7782,,,,,
330,7792,,,,,
327,7802,,,,,
330,7813,,,,,
321,7823,,,,,
334,7834,,,,,
331,7844,,,,,
333,7855,,,,,
315,7865,,,,,
334,7875,,,,,
325,7885,,,,,
330,7896,,,,,
320,7907,,,,,
337,7917,,,,,
332,7927,,,,,
339,7938,,,,,
329,7948,,,,,
342,7958,,,,,
329,7969,,,,,
327,7980,,,,,
338,7990,,,,,
335,8000,,,,,
343,8010,,,,,
333,8020,,,,,
334,8032,,,,,
334,8042,,,,,
349,8052,,,,,
338,8062,,,,,
343,8073,,,,,
333,8083,,,,,
331,8093,,,,,
330,8104,,,,,
346,8115,,,,,
327,8125,,,,,
331,8135,,,,,
356,8145,,,,,
425,8156,,,,,
434,8167,,,,,
410,8177,,,,,
355,8187,,,,,
334,8198,,,,,
320,8208,,,,,
317,8218,,,,,
312,8228,,,,,
323,8240,,,,,
325,8250,,,,,
334,8260,,,,,
318,8270,,,,,
330,8281,,,,,
323,8291,,,,,
326,8302,,,,,
317,8312,,,,,
329,8323,,,,,
336,8333,,,,,
332,8343,,,,,
337,8353,,,,,
338,8365,,,,,
343,8375,,,,,
327,8385,,,,,
355,8395,,,,,
351,8406,,,,,
355,8416,,,,,
349,8426,,,,,
345,8437,,,,,
343,8448,,,,,
335,8458,,,,,
321,8468,,,,,
327,8478,,,,,
326,8488,,,,,
322,8500,,,,,
317,8510,,,,,
324,8520,,,,,
317,8530,,,,,
312,8541,,,,,
313,8551,,,,,
321,8561,,,,,
322,8572,,,,,
323,8583,,,,,
322,8593,,,,,
310,8603,,,,,
321,8613,,,,,
325,8624,,,,,
332,8635,,,,,
305,8645,,,,,
323,8655,,,,,
315,8666,,,,,
326,8676,,,,,
329,8686,,,,,
322,8697,,,,,
322,8708,,,,,
322,8718,,,,,
317,8728,,,,,
314,8738,,,,,
320,8749,,,,,
327,8759,,,,,
315,8770,,,,,
317,8780,,,,,
325,8791,,,,,
329,8801,,,,,
326,8811,,,,,
324,8821,,,,,
324,8833,,,,,
317,8843,,,,,
310,8853,,,,,
323,8863,,,,,
337,8873,,,,,
329,8884,,,,,
336,8894,,,,,
332,8905,,,,,
335,8915,,,,,
319,8926,,,,,
319,8936,,,,,
318,8946,,,,,
330,8956,,,,,
316,8968,,,,,
329,8978,,,,,
331,8988,,,,,
384,8998,,,,,
414,9009,,,,,
389,9019,,,,,
337,9030,,,,,
316,9040,,,,,
321,9051,,,,,
322,9061,,,,,
302,9071,,,,,
311,9081,,,,,
318,9092,,,,,
300,9103,,,,,
315,9113,,,,,
325,9123,,,,,
312,9134,,,,,
321,9144,,,,,
332,9154,,,,,
316,9165,,,,,
328,9176,,,,,
325,9186,,,,,
320,9196,,,,,
316,9206,,,,,
343,9217,,,,,
339,9227,,,,,
351,9238,,,,,
345,9248,,,,,
343,9259,,,,,
334,9269,,,,,
338,9279,,,,,
336,9289,,,,,
333,9300,,,,,
316,9311,,,,,
324,9321,,,,,
304,9331,,,,,
324,9341,,,,,
317,9352,,,,,
313,9363,,,,,
320,9373,,,,,
313,9383,,,,,
301,9394,,,,,
309,9404,,,,,
317,9414,,,,,
305,9424,,,,,
331,9436,,,,,
315,9446,,,,,
323,9456,,,,,
322,9466,,,,,
320,9477,,,,,
318,9487,,,,,
320,9498,,,,,
316,9508,,,,,
323,9519,,,,,
323,9529,,,,,
311,9539,,,,,
322,9549,,,,,
322,9560,,,,,
318,9571,,,,,
313,9581,,,,,
321,9591,,,,,
323,9602,,,,,
316,9612,,,,,
320,9622,,,,,
318,9633,,,,,
319,9644,,,,,
337,9654,,,,,
325,9664,,,,,
327,9674,,,,,
326,9684,,,,,
336,9696,,,,,
317,9706,,,,,
335,9716,,,,,
316,9726,,,,,
315,9737,,,,,
316,9747,,,,,
321,9757,,,,,
320,9768,,,,,
378,9779,,,,,
419,9789,,,,,
381,9799,,,,,
357,9809,,,,,
326,9820,,,,,
318,9831,,,,,
312,9841,,,,,
317,9851,,,,,
322,9862,,,,,
328,9872,,,,,
315,9882,,,,,
311,9892,,,,,
330,9904,,,,,
321,9914,,,,,
322,9924,,,,,
318,9934,,,,,
327,9945,,,,,
334,9955,,,,,
331,9966,,,,,
336,9976,,,,,
332,9987,,,,,
346,9997,,,,,
336,10007,,,,,
339,10018,,,,,
350,10031,,,,,
348,10042,,,,,
359,10053,,,,,
345,10064,,,,,
347,10076,,,,,
323,10087,,,,,
343,10099,,,,,
318,10110,,,,,
331,10122,,,,,
322,10133,,,,,
318,10144,,,,,
325,10156,,,,,
319,10168,,,,,
312,10179,,,,,
332,10190,,,,,
320,10202,,,,,
330,10213,,,,,
314,10224,,,,,
329,10236,,,,,
326,10248,,,,,
335,10259,,,,,
319,10270,,,,,
323,10281,,,,,
332,10293,,,,,
332,10305,,,,,
330,10316,,,,,
323,10328,,,,,
327,10339,,,,,
326,10350,,,,,
319,10362,,,,,
324,10374,,,,,
330,10385,,,,,
331,10396,,,,,
328,10407,,,,,
328,10419,,,,,
319,10431,,,,,
321,10442,,,,,
323,10454,,,,,
332,10465,,,,,
338,10476,,,,,
322,10487,,,,,
337,10500,,,,,
332,10511,,,,,
337,10522,,,,,
332,10533,,,,,
330,10545,,,,,
334,10556,,,,,
318,10568,,,,,
337,10579,,,,,
320,10591,,,,,
339,10602,,,,,
405,10613,,,,,
421,10625,,,,,
386,10637,,,,,
329,10648,,,,,
327,10659,,,,,
317,10671,,,,,
314,10682,,,,,
317,10694,,,,,
314,10705,,,,,
324,10717,,,,,
307,10728,,,,,
333,10739,,,,,
321,10750,,,,,
308,10763,,,,,
320,10774,,,,,
321,10785,,,,,
332,10797,,,,,
332,10808,,,,,
340,10819,,,,,
318,10831,,,,,
338,10843,,,,,
346,10854,,,,,
348,10865,,,,,
356,10876,,,,,
343,10888,,,,,
355,10900,,,,,
338,10911,,,,,
331,10923,,,,,
324,10934,,,,,
328,10945,,,,,
328,10956,,,,,
321,10969,,,,,
330,10980,,,,,
324,10991,,,,,
329,11002,,,,,
319,11014,,,,,
322,11025,,,,,
328,11037,,,,,
327,11048,,,,,
333,11060,,,,,
330,11071,,,,,
325,11082,,,,,
336,11095,,,,,
320,11106,,,,,
331,11117,,,,,
327,11128,,,,,
335,11140,,,,,
341,11151,,,,,
333,11163,,,,,
336,11174,,,,,
326,11186,,,,,
327,11197,,,,,
332,11208,,,,,
344,11219,,,,,
330,11232,,,,,
326,11243,,,,,
334,11254,,,,,
332,11266,,,,,
341,11277,,,,,
328,11288,,,,,
340,11300,,,,,
328,11312,,,,,
337,11323,,,,,
332,11334,,,,,
328,11345,,,,,
348,11357,,,,,
330,11369,,,,,
338,11380,,,,,
324,11392,,,,,
344,11403,,,,,
331,11414,,,,,
345,11426,,,,,
335,11438,,,,,
333,11449,,,,,
333,11460,,,,,
327,11471,,,,,
329,11483,,,,,
327,11495,,,,,
320,11506,,,,,
341,11517,,,,,
411,11529,,,,,
433,11540,,,,,
385,11551,,,,,
337,11564,,,,,
317,11575,,,,,
317,11586,,,,,
319,11597,,,,,
314,11609,,,,,
318,11620,,,,,
319,11632,,,,,
315,11643,,,,,
320,11655,,,,,
317,11666,,,,,
323,11677,,,,,
311,11688,,,,,
329,11701,,,,,
322,11712,,,,,
324,11723,,,,,
337,11735,,,,,
329,11746,,,,,
337,11757,,,,,
338,11769,,,,,
342,11781,,,,,
345,11792,,,,,
342,11803,,,,,
344,11814,,,,,
343,11827,,,,,
325,11838,,,,,
326,11849,,,,,
320,11860,,,,,
323,11872,,,,,
314,11883,,,,,
320,11895,,,,,
313,11907,,,,,
322,11918,,,,,
323,11929,,,,,
325,11940,,,,,
316,11952,,,,,
323,11964,,,,,
314,11975,,,,,
316,11986,,,,,
322,11998,,,,,
317,12009,,,,,
323,12020,,,,,
321,12033,,,,,
327,12044,,,,,
324,12055,,,,,
315,12066,,,,,
323,12078,,,,,
318,12089,,,,,
324,12101,,,,,
313,12112,,,,,
330,12124,,,,,
319,12135,,,,,
319,12146,,,,,
319,12158,,,,,
321,12170,,,,,
329,12181,,,,,
319,12192,,,,,
325,12204,,,,,
321,12215,,,,,
315,12227,,,,,
313,12238,,,,,
322,12250,,,,,
327,12261,,,,,
330,12272,,,,,
330,12283,,,,,
325,12296,,,,,
326,12307,,,,,
333,12318,,,,,
319,12329,,,,,
331,12341,,,,,
330,12352,,,,,
316,12364,,,,,
323,12376,,,,,
319,12387,,,,,
320,12398,,,,,
369,12409,,,,,
415,12421,,,,,
373,12433,,,,,
349,12444,,,,,
320,12455,,,,,
307,12467,,,,,
322,12478,,,,,
305,12489,,,,,
308,12502,,,,,
306,12513,,,,,
321,12524,,,,,
318,12535,,,,,
316,12547,,,,,
325,12559,,,,,
305,12570,,,,,
324,12581,,,,,
316,12593,,,,,
327,12604,,,,,
333,12615,,,,,
334,12627,,,,,
337,12639,,,,,
329,12650,,,,,
356,12661,,,,,
336,12673,,,,,
348,12684,,,,,
336,12696,,,,,
345,12707,,,,,
333,12719,,,,,
331,12730,,,,,
328,12741,,,,,
311,12752,,,,,
312,12765,,,,,
318,12776,,,,,
317,12787,,,,,
324,12798,,,,,
327,12810,,,,,
321,12821,,,,,
318,12833,,,,,
331,12845,,,,,
321,12856,,,,,
320,12867,,,,,
326,12878,,,,,
326,12891,,,,,
327,12902,,,,,
327,12913,,,,,
333,12924,,,,,
323,12936,,,,,
322,12947,,,,,
328,12959,,,,,
333,12971,,,,,
335,12982,,,,,
325,12993,,,,,
324,13004,,,,,
331,13016,,,,,
322,13028,,,,,
341,13039,,,,,
328,13050,,,,,
334,13062,,,,,
343,13073,,,,,
347,13084,,,,,
329,13096,,,,,
326,13108,,,,,
332,13119,,,,,
321,13130,,,,,
342,13142,,,,,
325,13153,,,,,
338,13165,,,,,
388,13176,,,,,
445,13188,,,,,
393,13199,,,,,
348,13210,,,,,
331,13221,,,,,
322,13234,,,,,
325,13245,,,,,
312,13256,,,,,
320,13267,,,,,
327,13279,,,,,
320,13291,,,,,
334,13302,,,,,
320,13314,,,,,
330,13325,,,,,
325,13336,,,,,
327,13347,,,,,
340,13360,,,,,
328,13371,,,,,
342,13382,,,,,
349,13393,,,,,
351,13405,,,,,
340,13416,,,,,
340,13428,,,,,
354,13440,,,,,
355,13451,,,,,
357,13462,,,,,
346,13473,,,,,
339,13485,,,,,
325,13497,,,,,
328,13508,,,,,
324,13519,,,,,
317,13531,,,,,
322,13542,,,,,
321,13553,,,,,
320,13565,,,,,
327,13577,,,,,
314,13588,,,,,
326,13599,,,,,
332,13611,,,,,
324,13623,,,,,
322,13634,,,,,
334,13645,,,,,
323,13657,,,,,
323,13668,,,,,
334,13679,,,,,
320,13691,,,,,
333,13703,,,,,
328,13714,,,,,
335,13725,,,,,
327,13736,,,,,
321,13748,,,,,
333,13760,,,,,
326,13771,,,,,
333,13783,,,,,
326,13794,,,,,
334,13805,,,,,
332,13816,,,,,
337,13829,,,,,
340,13840,,,,,
329,13851,,,,,
340,13862,,,,,
331,13874,,,,,
327,13885,,,,,
331,13897,,,,,
323,13908,,,,,
333,13920,,,,,
316,13931,,,,,
335,13942,,,,,
399,13954,,,,,
437,13966,,,,,
382,13977,,,,,
337,13988,,,,,
323,14000,,,,,
307,14011,,,,,
301,14023,,,,,
307,14034,,,,,
306,14046,,,,,
315,14057,,,,,
313,14068,,,,,
316,14080,,,,,
312,14092,,,,,
315,14103,,,,,
314,14114,,,,,
325,14126,,,,,
321,14137,,,,,
318,14148,,,,,
328,14160,,,,,
320,14172,,,,,
338,14183,,,,,
342,14194,,,,,
346,14205,,,,,
339,14217,,,,,
342,14229,,,,,
343,14240,,,,,
334,14252,,,,,
330,14263,,,,,
320,14274,,,,,
302,14285,,,,,
312,14298,,,,,
319,14309,,,,,
311,14320,,,,,
314,14331,,,,,
315,14343,,,,,
313,14355,,,,,
311,14366,,,,,
314,14377,,,,,
321,14389,,,,,
312,14400,,,,,
308,14411,,,,,
315,14424,,,,,
309,14435,,,,,
320,14446,,,,,
313,14457,,,,,
323,14469,,,,,
321,14480,,,,,
314,14492,,,,,
327,14503,,,,,
319,14515,,,,,
332,14526,,,,,
312,14537,,,,,
323,14548,,,,,
327,14561,,,,,
323,14572,,,,,
328,14583,,,,,
336,14595,,,,,
330,14606,,,,,
325,14617,,,,,
339,14629,,,,,
333,14641,,,,,
342,14652,,,,,
340,14663,,,,,
336,14674,,,,,
337,14686,,,,,
325,14698,,,,,
327,14709,,,,,
337,14721,,,,,
327,14732,,,,,
343,14743,,,,,
401,14755,,,,,
450,14767,,,,,
389,14778,,,,,
348,14789,,,,,
327,14800,,,,,
322,14812,,,,,
324,14824,,,,,
323,14835,,,,,
333,14846,,,,,
320,14858,,,,,
