EKG,T,,,,,
302,14824,,,,,
299,14835,,,,,
301,14846,,,,,
304,14858,,,,,
312,14869,,,,,
383,14880,,,,,
474,14893,,,,,
423,14904,,,,,
208,14915,,,,,
232,14926,,,,,
297,14938,,,,,
318,14949,,,,,
324,14961,,,,,
325,14972,,,,,
331,14984,,,,,
332,14995,,,,,
338,15006,,,,,
345,15017,,,,,
348,15030,,,,,
357,15041,,,,,
363,15052,,,,,
373,15064,,,,,
381,15075,,,,,
386,15087,,,,,
382,15098,,,,,
373,15110,,,,,
363,15121,,,,,
350,15132,,,,,
339,15143,,,,,
326,15156,,,,,
312,15167,,,,,
304,15178,,,,,
297,15190,,,,,
297,15201,,,,,
295,15212,,,,,
301,15224,,,,,
302,15236,,,,,
304,15247,,,,,
307,15258,,,,,
309,15269,,,,,
314,15281,,,,,
314,15293,,,,,
320,15304,,,,,
318,15315,,,,,
321,15327,,,,,
316,15338,,,,,
318,15349,,,,,
321,15362,,,,,
312,15373,,,,,
309,15384,,,,,
306,15395,,,,,
306,15407,,,,,
305,15418,,,,,
305,15430,,,,,
309,15441,,,,,
309,15453,,,,,
314,15464,,,,,
351,15475,,,,,
472,15488,,,,,
469,15499,,,,,
297,15510,,,,,
219,15521,,,,,
292,15533,,,,,
328,15544,,,,,
332,15556,,,,,
337,15567,,,,,
343,15579,,,,,
343,15590,,,,,
351,15601,,,,,
354,15612,,,,,
363,15625,,,,,
372,15636,,,,,
380,15647,,,,,
389,15659,,,,,
397,15670,,,,,
403,15681,,,,,
400,15693,,,,,
399,15705,,,,,
387,15716,,,,,
376,15727,,,,,
363,15738,,,,,
350,15750,,,,,
334,15762,,,,,
318,15773,,,,,
313,15784,,,,,
309,15796,,,,,
307,15807,,,,,
311,15819,,,,,
309,15831,,,,,
314,15842,,,,,
315,15853,,,,,
320,15864,,,,,
318,15876,,,,,
319,15888,,,,,
322,15899,,,,,
321,15910,,,,,
323,15922,,,,,
325,15933,,,,,
320,15944,,,,,
321,15956,,,,,
324,15968,,,,,
316,15979,,,,,
311,15990,,,,,
313,16002,,,,,
310,16013,,,,,
312,16025,,,,,
309,16036,,,,,
313,16048,,,,,
315,16059,,,,,
319,16070,,,,,
373,16081,,,,,
494,16094,,,,,
464,16105,,,,,
265,16116,,,,,
229,16128,,,,,
298,16139,,,,,
324,16150,,,,,
331,16162,,,,,
333,16174,,,,,
339,16185,,,,,
338,16196,,,,,
343,16207,,,,,
349,16220,,,,,
353,16231,,,,,
362,16242,,,,,
367,16253,,,,,
377,16265,,,,,
383,16276,,,,,
386,16288,,,,,
384,16300,,,,,
376,16311,,,,,
368,16322,,,,,
355,16333,,,,,
347,16345,,,,,
332,16357,,,,,
320,16368,,,,,
309,16379,,,,,
303,16391,,,,,
303,16402,,,,,
300,16413,,,,,
302,16425,,,,,
302,16437,,,,,
305,16448,,,,,
311,16459,,,,,
311,16471,,,,,
315,16482,,,,,
316,16494,,,,,
321,16505,,,,,
320,16517,,,,,
321,16528,,,,,
317,16539,,,,,
318,16551,,,,,
324,16563,,,,,
317,16574,,,,,
311,16585,,,,,
306,16596,,,,,
304,16608,,,,,
305,16620,,,,,
305,16631,,,,,
307,16643,,,,,
308,16654,,,,,
312,16665,,,,,
329,16676,,,,,
439,16689,,,,,
475,16700,,,,,
373,16711,,,,,
196,16722,,,,,
266,16734,,,,,
313,16745,,,,,
324,16757,,,,,
328,16769,,,,,
331,16780,,,,,
335,16791,,,,,
342,16802,,,,,
345,16814,,,,,
348,16826,,,,,
353,16837,,,,,
361,16848,,,,,
369,16860,,,,,
375,16871,,,,,
384,16882,,,,,
383,16894,,,,,
379,16906,,,,,
366,16917,,,,,
358,16928,,,,,
347,16940,,,,,
337,16952,,,,,
328,16963,,,,,
314,16974,,,,,
307,16986,,,,,
300,16997,,,,,
302,17008,,,,,
303,17020,,,,,
303,17032,,,,,
305,17043,,,,,
310,17054,,,,,
313,17065,,,,,
314,17077,,,,,
317,17089,,,,,
318,17100,,,,,
320,17112,,,,,
321,17123,,,,,
319,17134,,,,,
320,17145,,,,,
319,17158,,,,,
315,17169,,,,,
321,17180,,,,,
323,17191,,,,,
316,17203,,,,,
311,17214,,,,,
313,17226,,,,,
310,17238,,,,,
307,17249,,,,,
311,17260,,,,,
310,17271,,,,,
313,17284,,,,,
318,17295,,,,,
369,17306,,,,,
479,17317,,,,,
436,17329,,,,,
253,17340,,,,,
228,17352,,,,,
300,17363,,,,,
324,17375,,,,,
331,17386,,,,,
333,17397,,,,,
336,17409,,,,,
339,17421,,,,,
341,17432,,,,,
350,17443,,,,,
353,17455,,,,,
362,17466,,,,,
367,17477,,,,,
377,17489,,,,,
384,17501,,,,,
389,17512,,,,,
389,17523,,,,,
381,17534,,,,,
372,17546,,,,,
361,17558,,,,,
351,17569,,,,,
339,17581,,,,,
324,17592,,,,,
315,17603,,,,,
305,17614,,,,,
305,17627,,,,,
303,17638,,,,,
305,17649,,,,,
308,17660,,,,,
309,17672,,,,,
312,17684,,,,,
314,17695,,,,,
317,17707,,,,,
315,17718,,,,,
315,17729,,,,,
316,17740,,,,,
312,17753,,,,,
313,17764,,,,,
310,17775,,,,,
313,17786,,,,,
313,17798,,,,,
312,17809,,,,,
313,17821,,,,,
311,17832,,,,,
316,17844,,,,,
323,17855,,,,,
321,17866,,,,,
313,17878,,,,,
314,17890,,,,,
312,17901,,,,,
312,17912,,,,,
313,17924,,,,,
311,17935,,,,,
315,17946,,,,,
315,17958,,,,,
332,17970,,,,,
449,17981,,,,,
463,17992,,,,,
364,18003,,,,,
204,18016,,,,,
283,18027,,,,,
323,18038,,,,,
335,18050,,,,,
337,18061,,,,,
341,18072,,,,,
349,18084,,,,,
349,18096,,,,,
356,18107,,,,,
360,18118,,,,,
367,18129,,,,,
376,18141,,,,,
382,18153,,,,,
393,18164,,,,,
398,18176,,,,,
404,18187,,,,,
396,18198,,,,,
388,18209,,,,,
378,18222,,,,,
363,18233,,,,,
354,18244,,,,,
338,18255,,,,,
327,18267,,,,,
314,18278,,,,,
307,18290,,,,,
305,18301,,,,,
304,18313,,,,,
309,18324,,,,,
310,18335,,,,,
316,18347,,,,,
315,18359,,,,,
317,18370,,,,,
315,18381,,,,,
314,18393,,,,,
316,18404,,,,,
314,18416,,,,,
315,18427,,,,,
314,18439,,,,,
313,18450,,,,,
315,18461,,,,,
310,18472,,,,,
315,18485,,,,,
314,18496,,,,,
319,18507,,,,,
316,18519,,,,,
319,18530,,,,,
321,18541,,,,,
327,18553,,,,,
331,18565,,,,,
320,18576,,,,,
320,18587,,,,,
317,18598,,,,,
315,18610,,,,,
317,18622,,,,,
316,18633,,,,,
320,18644,,,,,
319,18656,,,,,
329,18667,,,,,
370,18678,,,,,
489,18691,,,,,
467,18702,,,,,
278,18713,,,,,
219,18724,,,,,
299,18736,,,,,
336,18748,,,,,
343,18759,,,,,
348,18770,,,,,
350,18782,,,,,
352,18793,,,,,
357,18804,,,,,
359,18817,,,,,
367,18828,,,,,
371,18839,,,,,
381,18850,,,,,
389,18862,,,,,
395,18873,,,,,
402,18885,,,,,
397,18896,,,,,
396,18908,,,,,
382,18919,,,,,
373,18930,,,,,
361,18941,,,,,
347,18954,,,,,
336,18965,,,,,
321,18976,,,,,
315,18988,,,,,
308,18999,,,,,
307,19010,,,,,
307,19022,,,,,
309,19034,,,,,
315,19045,,,,,
313,19056,,,,,
319,19067,,,,,
316,19079,,,,,
318,19091,,,,,
318,19102,,,,,
315,19113,,,,,
319,19125,,,,,
316,19136,,,,,
320,19148,,,,,
318,19160,,,,,
319,19171,,,,,
320,19182,,,,,
317,19193,,,,,
323,19205,,,,,
323,19217,,,,,
320,19228,,,,,
313,19239,,,,,
315,19251,,,,,
315,19262,,,,,
315,19273,,,,,
314,19286,,,,,
315,19297,,,,,
318,19308,,,,,
324,19319,,,,,
388,19331,,,,,
499,19342,,,,,
449,19354,,,,,
241,19365,,,,,
235,19377,,,,,
303,19388,,,,,
327,19399,,,,,
335,19410,,,,,
339,19423,,,,,
341,19434,,,,,
345,19445,,,,,
348,19457,,,,,
353,19468,,,,,
358,19480,,,,,
366,19491,,,,,
372,19503,,,,,
378,19514,,,,,
387,19525,,,,,
387,19536,,,,,
388,19549,,,,,
378,19560,,,,,
371,19571,,,,,
358,19582,,,,,
345,19594,,,,,
334,19605,,,,,
318,19617,,,,,
312,19629,,,,,
304,19640,,,,,
303,19651,,,,,
302,19662,,,,,
301,19674,,,,,
303,19686,,,,,
303,19697,,,,,
311,19708,,,,,
313,19720,,,,,
317,19731,,,,,
319,19742,,,,,
317,19755,,,,,
317,19766,,,,,
314,19777,,,,,
317,19788,,,,,
313,19800,,,,,
314,19811,,,,,
315,19823,,,,,
312,19834,,,,,
318,19846,,,,,
311,19857,,,,,
319,19868,,,,,
325,19880,,,,,
319,19892,,,,,
312,19903,,,,,
312,19914,,,,,
312,19926,,,,,
309,19937,,,,,
312,19949,,,,,
311,19960,,,,,
314,19972,,,,,
318,19983,,,,,
354,19994,,,,,
478,20005,,,,,
450,20018,,,,,
293,20029,,,,,
217,20040,,,,,
295,20051,,,,,
327,20063,,,,,
335,20074,,,,,
340,20086,,,,,
341,20098,,,,,
347,20109,,,,,
349,20120,,,,,
353,20131,,,,,
360,20143,,,,,
364,20155,,,,,
374,20166,,,,,
381,20177,,,,,
394,20189,,,,,
396,20200,,,,,
398,20212,,,,,
394,20224,,,,,
385,20235,,,,,
374,20246,,,,,
358,20257,,,,,
348,20269,,,,,
331,20281,,,,,
319,20292,,,,,
310,20303,,,,,
306,20315,,,,,
305,20326,,,,,
304,20337,,,,,
307,20349,,,,,
308,20361,,,,,
311,20372,,,,,
313,20383,,,,,
312,20395,,,,,
314,20406,,,,,
312,20418,,,,,
313,20429,,,,,
311,20441,,,,,
312,20452,,,,,
311,20463,,,,,
309,20474,,,,,
311,20487,,,,,
309,20498,,,,,
310,20509,,,,,
311,20520,,,,,
315,20532,,,,,
311,20543,,,,,
315,20555,,,,,
315,20567,,,,,
319,20578,,,,,
329,20589,,,,,
321,20600,,,,,
317,20613,,,,,
315,20624,,,,,
313,20635,,,,,
315,20646,,,,,
315,20658,,,,,
315,20669,,,,,
314,20681,,,,,
320,20692,,,,,
364,20704,,,,,
482,20715,,,,,
463,20726,,,,,
277,20738,,,,,
219,20750,,,,,
297,20761,,,,,
330,20772,,,,,
338,20784,,,,,
341,20795,,,,,
345,20806,,,,,
348,20818,,,,,
355,20830,,,,,
357,20841,,,,,
364,20852,,,,,
372,20864,,,,,
380,20875,,,,,
391,20887,,,,,
399,20898,,,,,
404,20910,,,,,
405,20921,,,,,
398,20932,,,,,
389,20944,,,,,
377,20956,,,,,
366,20967,,,,,
352,20978,,,,,
342,20989,,,,,
324,21001,,,,,
315,21013,,,,,
308,21024,,,,,
304,21036,,,,,
308,21047,,,,,
308,21058,,,,,
311,21069,,,,,
311,21082,,,,,
316,21093,,,,,
316,21104,,,,,
315,21115,,,,,
317,21127,,,,,
315,21138,,,,,
316,21150,,,,,
315,21161,,,,,
315,21173,,,,,
313,21184,,,,,
314,21195,,,,,
317,21207,,,,,
313,21219,,,,,
319,21230,,,,,
313,21241,,,,,
319,21253,,,,,
319,21264,,,,,
323,21275,,,,,
331,21287,,,,,
325,21299,,,,,
318,21310,,,,,
317,21321,,,,,
317,21332,,,,,
317,21345,,,,,
318,21356,,,,,
318,21367,,,,,
318,21379,,,,,
323,21390,,,,,
340,21401,,,,,
458,21413,,,,,
483,21425,,,,,
371,21436,,,,,
187,21447,,,,,
274,21458,,,,,
325,21470,,,,,
336,21482,,,,,
340,21493,,,,,
344,21505,,,,,
345,21516,,,,,
351,21527,,,,,
352,21538,,,,,
362,21551,,,,,
364,21562,,,,,
373,21573,,,,,
381,21584,,,,,
388,21596,,,,,
396,21607,,,,,
397,21619,,,,,
396,21630,,,,,
385,21642,,,,,
376,21653,,,,,
365,21664,,,,,
351,21677,,,,,
341,21688,,,,,
324,21699,,,,,
312,21710,,,,,
305,21722,,,,,
304,21733,,,,,
303,21745,,,,,
303,21756,,,,,
307,21768,,,,,
307,21779,,,,,
309,21790,,,,,
310,21801,,,,,
310,21814,,,,,
311,21825,,,,,
309,21836,,,,,
310,21848,,,,,
308,21859,,,,,
310,21870,,,,,
307,21882,,,,,
307,21894,,,,,
310,21905,,,,,
312,21916,,,,,
313,21927,,,,,
315,21939,,,,,
315,21951,,,,,
319,21962,,,,,
328,21974,,,,,
323,21985,,,,,
315,21996,,,,,
314,22007,,,,,
311,22020,,,,,
311,22031,,,,,
310,22042,,,,,
312,22053,,,,,
312,22065,,,,,
317,22077,,,,,
348,22088,,,,,
469,22099,,,,,
482,22111,,,,,
314,22122,,,,,
191,22133,,,,,
285,22146,,,,,
326,22157,,,,,
334,22168,,,,,
339,22179,,,,,
341,22191,,,,,
347,22202,,,,,
351,22214,,,,,
357,22225,,,,,
360,22237,,,,,
369,22248,,,,,
375,22259,,,,,
383,22270,,,,,
390,22283,,,,,
397,22294,,,,,
398,22305,,,,,
394,22317,,,,,
385,22328,,,,,
373,22339,,,,,
365,22351,,,,,
351,22363,,,,,
340,22374,,,,,
327,22385,,,,,
317,22396,,,,,
308,22409,,,,,
306,22420,,,,,
308,22431,,,,,
309,22443,,,,,
313,22454,,,,,
315,22465,,,,,
316,22477,,,,,
317,22489,,,,,
317,22500,,,,,
320,22511,,,,,
316,22522,,,,,
317,22534,,,,,
315,22546,,,,,
316,22557,,,,,
316,22568,,,,,
315,22580,,,,,
318,22591,,,,,
319,22602,,,,,
326,22615,,,,,
325,22626,,,,,
329,22637,,,,,
331,22648,,,,,
319,22660,,,,,
316,22671,,,,,
313,22683,,,,,
312,22694,,,,,
312,22706,,,,,
315,22717,,,,,
316,22728,,,,,
316,22739,,,,,
323,22752,,,,,
369,22763,,,,,
490,22774,,,,,
473,22786,,,,,
245,22797,,,,,
203,22809,,,,,
295,22820,,,,,
331,22832,,,,,
338,22843,,,,,
344,22854,,,,,
345,22865,,,,,
349,22878,,,,,
354,22889,,,,,
357,22900,,,,,
365,22912,,,,,
366,22923,,,,,
381,22934,,,,,
386,22946,,,,,
393,22958,,,,,
395,22969,,,,,
394,22980,,,,,
390,22991,,,,,
379,23003,,,,,
371,23015,,,,,
358,23026,,,,,
347,23037,,,,,
334,23049,,,,,
320,23060,,,,,
312,23071,,,,,
306,23084,,,,,
307,23095,,,,,
309,23106,,,,,
311,23117,,,,,
313,23129,,,,,
313,23141,,,,,
317,23152,,,,,
318,23163,,,,,
318,23175,,,,,
319,23186,,,,,
317,23197,,,,,
318,23209,,,,,
318,23221,,,,,
319,23232,,,,,
319,23243,,,,,
325,23255,,,,,
320,23266,,,,,
324,23278,,,,,
327,23289,,,,,
317,23301,,,,,
314,23312,,,,,
310,23323,,,,,
313,23334,,,,,
314,23347,,,,,
312,23358,,,,,
311,23369,,,,,
310,23380,,,,,
318,23392,,,,,
367,23403,,,,,
489,23415,,,,,
449,23427,,,,,
254,23438,,,,,
207,23449,,,,,
289,23460,,,,,
323,23472,,,,,
330,23484,,,,,
333,23495,,,,,
336,23506,,,,,
339,23518,,,,,
344,23529,,,,,
347,23541,,,,,
354,23553,,,,,
356,23564,,,,,
367,23575,,,,,
374,23586,,,,,
381,23598,,,,,
388,23610,,,,,
385,23621,,,,,
379,23632,,,,,
365,23644,,,,,
357,23655,,,,,
345,23666,,,,,
334,23678,,,,,
323,23690,,,,,
310,23701,,,,,
303,23712,,,,,
299,23724,,,,,
299,23735,,,,,
299,23747,,,,,
302,23758,,,,,
306,23770,,,,,
307,23781,,,,,
310,23792,,,,,
311,23803,,,,,
315,23816,,,,,
312,23827,,,,,
313,23838,,,,,
316,23849,,,,,
314,23861,,,,,
319,23873,,,,,
311,23884,,,,,
317,23896,,,,,
320,23907,,,,,
319,23918,,,,,
310,23929,,,,,
307,23942,,,,,
307,23953,,,,,
306,23964,,,,,
309,23975,,,,,
308,23987,,,,,
311,23998,,,,,
314,24010,,,,,
330,24022,,,,,
438,24033,,,,,
471,24044,,,,,
375,24055,,,,,
184,24067,,,,,
266,24079,,,,,
318,24090,,,,,
331,24101,,,,,
338,24113,,,,,
337,24124,,,,,
345,24135,,,,,
347,24147,,,,,
353,24159,,,,,
357,24170,,,,,
362,24181,,,,,
371,24193,,,,,
377,24204,,,,,
388,24216,,,,,
394,24227,,,,,
395,24239,,,,,
392,24250,,,,,
380,24261,,,,,
373,24273,,,,,
359,24285,,,,,
349,24296,,,,,
334,24307,,,,,
323,24318,,,,,
311,24330,,,,,
305,24342,,,,,
304,24353,,,,,
302,24365,,,,,
306,24376,,,,,
308,24387,,,,,
311,24398,,,,,
313,24411,,,,,
315,24422,,,,,
318,24433,,,,,
316,24444,,,,,
319,24456,,,,,
316,24467,,,,,
315,24479,,,,,
316,24491,,,,,
315,24502,,,,,
319,24513,,,,,
315,24524,,,,,
318,24536,,,,,
323,24548,,,,,
321,24559,,,,,
313,24570,,,,,
310,24582,,,,,
311,24593,,,,,
307,24605,,,,,
311,24616,,,,,
312,24628,,,,,
313,24639,,,,,
313,24650,,,,,
330,24662,,,,,
438,24674,,,,,
456,24685,,,,,
361,24696,,,,,
184,24708,,,,,
270,24719,,,,,
322,24730,,,,,
335,24742,,,,,
341,24754,,,,,
342,24765,,,,,
345,24776,,,,,
349,24787,,,,,
355,24799,,,,,
360,24811,,,,,
366,24822,,,,,
375,24834,,,,,
381,24845,,,,,
392,24856,,,,,
397,24867,,,,,
401,24880,,,,,
398,24891,,,,,
389,24902,,,,,
380,24913,,,,,
366,24925,,,,,
355,24936,,,,,
339,24948,,,,,
326,24960,,,,,
314,24971,,,,,
307,24982,,,,,
305,24993,,,,,
303,25006,,,,,
306,25017,,,,,
309,25028,,,,,
309,25039,,,,,
312,25051,,,,,
312,25062,,,,,
315,25074,,,,,
311,25085,,,,,
313,25097,,,,,
312,25108,,,,,
312,25119,,,,,
312,25131,,,,,
312,25143,,,,,
316,25154,,,,,
311,25165,,,,,
317,25177,,,,,
313,25188,,,,,
321,25199,,,,,
325,25211,,,,,
317,25223,,,,,
314,25234,,,,,
310,25245,,,,,
313,25256,,,,,
311,25268,,,,,
313,25280,,,,,
315,25291,,,,,
314,25303,,,,,
318,25314,,,,,
341,25325,,,,,
463,25337,,,,,
458,25349,,,,,
333,25360,,,,,
189,25371,,,,,
283,25382,,,,,
327,25394,,,,,
338,25406,,,,,
343,25417,,,,,
346,25428,,,,,
349,25440,,,,,
354,25451,,,,,
356,25462,,,,,
365,25475,,,,,
370,25486,,,,,
380,25497,,,,,
385,25508,,,,,
393,25520,,,,,
401,25531,,,,,
402,25543,,,,,
398,25554,,,,,
387,25566,,,,,
379,25577,,,,,
365,25588,,,,,
354,25600,,,,,
341,25612,,,,,
327,25623,,,,,
316,25634,,,,,
309,25646,,,,,
309,25657,,,,,
305,25668,,,,,
310,25680,,,,,
313,25692,,,,,
315,25703,,,,,
318,25714,,,,,
315,25725,,,,,
318,25738,,,,,
317,25749,,,,,
317,25760,,,,,
319,25772,,,,,
317,25783,,,,,
317,25794,,,,,
317,25806,,,,,
315,25818,,,,,
315,25829,,,,,
318,25840,,,,,
320,25851,,,,,
321,25863,,,,,
327,25875,,,,,
322,25886,,,,,
333,25897,,,,,
333,25909,,,,,
326,25920,,,,,
320,25931,,,,,
319,25944,,,,,
317,25955,,,,,
319,25966,,,,,
319,25977,,,,,
318,25989,,,,,
322,26000,,,,,
322,26012,,,,,
336,26023,,,,,
434,26035,,,,,
487,26046,,,,,
409,26057,,,,,
182,26070,,,,,
259,26081,,,,,
324,26092,,,,,
342,26103,,,,,
347,26115,,,,,
348,26126,,,,,
353,26138,,,,,
354,26149,,,,,
360,26161,,,,,
365,26172,,,,,
371,26183,,,,,
378,26194,,,,,
384,26207,,,,,
392,26218,,,,,
397,26229,,,,,
401,26241,,,,,
397,26252,,,,,
390,26263,,,,,
379,26275,,,,,
365,26287,,,,,
357,26298,,,,,
343,26309,,,,,
334,26320,,,,,
319,26332,,,,,
313,26344,,,,,
311,26355,,,,,
308,26366,,,,,
311,26378,,,,,
311,26389,,,,,
317,26400,,,,,
317,26413,,,,,
318,26424,,,,,
321,26435,,,,,
318,26446,,,,,
319,26458,,,,,
318,26470,,,,,
317,26481,,,,,
316,26492,,,,,
316,26504,,,,,
316,26515,,,,,
319,26526,,,,,
317,26539,,,,,
318,26550,,,,,
325,26561,,,,,
322,26572,,,,,
313,26584,,,,,
314,26595,,,,,
312,26607,,,,,
315,26618,,,,,
313,26630,,,,,
315,26641,,,,,
315,26652,,,,,
317,26663,,,,,
326,26676,,,,,
388,26687,,,,,
499,26698,,,,,
440,26710,,,,,
227,26721,,,,,
230,26732,,,,,
303,26744,,,,,
331,26756,,,,,
337,26767,,,,,
342,26778,,,,,
341,26789,,,,,
349,26802,,,,,
349,26813,,,,,
355,26824,,,,,
361,26835,,,,,
366,26847,,,,,
373,26858,,,,,
380,26870,,,,,
390,26882,,,,,
391,26893,,,,,
388,26904,,,,,
381,26915,,,,,
369,26927,,,,,
359,26939,,,,,
349,26950,,,,,
339,26961,,,,,
326,26973,,,,,
316,26984,,,,,
308,26995,,,,,
306,27008,,,,,
306,27019,,,,,
304,27030,,,,,
308,27041,,,,,
309,27053,,,,,
313,27064,,,,,
317,27076,,,,,
318,27087,,,,,
321,27099,,,,,
318,27110,,,,,
320,27121,,,,,
319,27132,,,,,
318,27145,,,,,
322,27156,,,,,
318,27167,,,,,
319,27179,,,,,
318,27190,,,,,
320,27202,,,,,
327,27213,,,,,
324,27225,,,,,
319,27236,,,,,
316,27247,,,,,
317,27258,,,,,
314,27271,,,,,
316,27282,,,,,
316,27293,,,,,
317,27304,,,,,
320,27316,,,,,
331,27327,,,,,
401,27339,,,,,
490,27351,,,,,
431,27362,,,,,
214,27373,,,,,
240,27384,,,,,
313,27396,,,,,
337,27408,,,,,
344,27419,,,,,
345,27430,,,,,
351,27442,,,,,
352,27453,,,,,
357,27464,,,,,
362,27476,,,,,
366,27488,,,,,
375,27499,,,,,
381,27510,,,,,
390,27522,,,,,
396,27534,,,,,
398,27545,,,,,
396,27556,,,,,
388,27568,,,,,
379,27579,,,,,
365,27590,,,,,
356,27602,,,,,
343,27614,,,,,
331,27625,,,,,
321,27636,,,,,
310,27648,,,,,
308,27659,,,,,
306,27671,,,,,
311,27682,,,,,
312,27694,,,,,
315,27705,,,,,
318,27716,,,,,
319,27727,,,,,
322,27740,,,,,
320,27751,,,,,
321,27762,,,,,
321,27773,,,,,
320,27785,,,,,
319,27796,,,,,
317,27808,,,,,
317,27820,,,,,
316,27831,,,,,
316,27842,,,,,
317,27853,,,,,
319,27865,,,,,
321,27877,,,,,
329,27888,,,,,
328,27899,,,,,
317,27911,,,,,
319,27922,,,,,
316,27934,,,,,
317,27945,,,,,
319,27957,,,,,
317,27968,,,,,
318,27979,,,,,
318,27991,,,,,
329,28003,,,,,
390,28014,,,,,
481,28025,,,,,
425,28037,,,,,
227,28048,,,,,
239,28059,,,,,
314,28071,,,,,
341,28083,,,,,
347,28094,,,,,
349,28105,,,,,
355,28116,,,,,
355,28128,,,,,
361,28140,,,,,
364,28151,,,,,
372,28163,,,,,
377,28174,,,,,
384,28185,,,,,
395,28196,,,,,
401,28209,,,,,
406,28220,,,,,
401,28231,,,,,
398,28242,,,,,
388,28254,,,,,
377,28266,,,,,
365,28277,,,,,
352,28289,,,,,
340,28300,,,,,
325,28311,,,,,
318,28322,,,,,
311,28335,,,,,
310,28346,,,,,
311,28357,,,,,
313,28368,,,,,
316,28380,,,,,
317,28391,,,,,
321,28403,,,,,
320,28414,,,,,
323,28426,,,,,
322,28437,,,,,
318,28448,,,,,
321,28460,,,,,
317,28472,,,,,
320,28483,,,,,
317,28494,,,,,
318,28506,,,,,
319,28517,,,,,
321,28528,,,,,
323,28540,,,,,
320,28552,,,,,
326,28563,,,,,
327,28574,,,,,
337,28585,,,,,
333,28597,,,,,
324,28609,,,,,
324,28620,,,,,
320,28632,,,,,
321,28643,,,,,
323,28654,,,,,
321,28666,,,,,
323,28678,,,,,
323,28689,,,,,
328,28700,,,,,
360,28711,,,,,
485,28723,,,,,
463,28735,,,,,
305,28746,,,,,
207,28758,,,,,
301,28769,,,,,
342,28780,,,,,
349,28791,,,,,
355,28804,,,,,
357,28815,,,,,
362,28826,,,,,
367,28837,,,,,
370,28849,,,,,
377,28860,,,,,
380,28872,,,,,
391,28883,,,,,
397,28895,,,,,
405,28906,,,,,
410,28917,,,,,
412,28929,,,,,
409,28941,,,,,
396,28952,,,,,
388,28963,,,,,
376,28975,,,,,
364,28986,,,,,
352,28998,,,,,
340,29009,,,,,
330,29021,,,,,
322,29032,,,,,
321,29043,,,,,
320,29054,,,,,
324,29067,,,,,
326,29078,,,,,
326,29089,,,,,
328,29101,,,,,
328,29112,,,,,
329,29123,,,,,
328,29135,,,,,
326,29147,,,,,
329,29158,,,,,
325,29169,,,,,
326,29180,,,,,
324,29192,,,,,
326,29204,,,,,
327,29215,,,,,
329,29227,,,,,
329,29238,,,,,
328,29249,,,,,
333,29260,,,,,
338,29273,,,,,
337,29284,,,,,
327,29295,,,,,
324,29306,,,,,
325,29318,,,,,
322,29329,,,,,
325,29341,,,,,
324,29352,,,,,
327,29364,,,,,
326,29375,,,,,
329,29386,,,,,
369,29399,,,,,
491,29410,,,,,
461,29421,,,,,
293,29432,,,,,
205,29444,,,,,
300,29455,,,,,
338,29467,,,,,
349,29478,,,,,
351,29490,,,,,
355,29501,,,,,
357,29512,,,,,
363,29523,,,,,
366,29536,,,,,
371,29547,,,,,
379,29558,,,,,
382,29570,,,,,
393,29581,,,,,
396,29592,,,,,
403,29604,,,,,
401,29616,,,,,
398,29627,,,,,
386,29638,,,,,
373,29649,,,,,
366,29661,,,,,
352,29673,,,,,
340,29684,,,,,
328,29696,,,,,
319,29707,,,,,
315,29718,,,,,
312,29730,,,,,
313,29742,,,,,
314,29753,,,,,
319,29764,,,,,
321,29775,,,,,
325,29787,,,,,
326,29799,,,,,
326,29810,,,,,
327,29821,,,,,
324,29833,,,,,
326,29844,,,,,
324,29855,,,,,
327,29868,,,,,
327,29879,,,,,
327,29890,,,,,
326,29901,,,,,
326,29913,,,,,
335,29924,,,,,
330,29936,,,,,
323,29947,,,,,
322,29959,,,,,
321,29970,,,,,
321,29981,,,,,
322,29992,,,,,
324,30005,,,,,
323,30016,,,,,
327,30027,,,,,
337,30039,,,,,
417,30050,,,,,
502,30061,,,,,
427,30073,,,,,
210,30085,,,,,
254,30096,,,,,
319,30107,,,,,
341,30118,,,,,
347,30131,,,,,
352,30142,,,,,
354,30153,,,,,
361,30164,,,,,
363,30176,,,,,
369,30187,,,,,
372,30199,,,,,
377,30211,,,,,
388,30222,,,,,
393,30233,,,,,
401,30244,,,,,
404,30256,,,,,
402,30268,,,,,
393,30279,,,,,
382,30290,,,,,
373,30302,,,,,
361,30313,,,,,
350,30324,,,,,
339,30337,,,,,
329,30348,,,,,
322,30359,,,,,
319,30370,,,,,
321,30382,,,,,
321,30393,,,,,
327,30405,,,,,
327,30416,,,,,
331,30428,,,,,
335,30439,,,,,
335,30450,,,,,
335,30462,,,,,
335,30474,,,,,
338,30485,,,,,
337,30496,,,,,
337,30508,,,,,
338,30519,,,,,
338,30531,,,,,
338,30542,,,,,
335,30554,,,,,
340,30565,,,,,
347,30576,,,,,
346,30587,,,,,
339,30600,,,,,
336,30611,,,,,
338,30622,,,,,
338,30633,,,,,
339,30645,,,,,
339,30656,,,,,
341,30668,,,,,
343,30680,,,,,
356,30691,,,,,
446,30702,,,,,
502,30713,,,,,
430,30725,,,,,
221,30737,,,,,
285,30748,,,,,
345,30759,,,,,
364,30771,,,,,
370,30782,,,,,
371,30793,,,,,
376,30806,,,,,
