EKG,T,,,,,
318,7169,,,,,
319,7179,,,,,
317,7189,,,,,
319,7199,,,,,
319,7209,,,,,
320,7220,,,,,
321,7230,,,,,
321,7241,,,,,
323,7251,,,,,
321,7262,,,,,
324,7272,,,,,
322,7282,,,,,
324,7292,,,,,
322,7304,,,,,
326,7314,,,,,
323,7324,,,,,
326,7334,,,,,
323,7345,,,,,
326,7355,,,,,
323,7366,,,,,
327,7376,,,,,
324,7387,,,,,
329,7397,,,,,
327,7407,,,,,
332,7417,,,,,
329,7428,,,,,
332,7439,,,,,
328,7449,,,,,
330,7459,,,,,
327,7470,,,,,
327,7480,,,,,
326,7490,,,,,
327,7501,,,,,
328,7512,,,,,
327,7522,,,,,
329,7532,,,,,
327,7542,,,,,
330,7553,,,,,
327,7563,,,,,
324,7574,,,,,
328,7584,,,,,
372,7595,,,,,
404,7605,,,,,
406,7615,,,,,
347,7625,,,,,
329,7636,,,,,
327,7647,,,,,
331,7657,,,,,
327,7667,,,,,
330,7677,,,,,
327,7688,,,,,
332,7699,,,,,
329,7709,,,,,
333,7719,,,,,
333,7730,,,,,
335,7740,,,,,
335,7750,,,,,
336,7760,,,,,
339,7772,,,,,
340,7782,,,,,
345,7792,,,,,
346,7802,,,,,
350,7813,,,,,
350,7823,,,,,
355,7834,,,,,
352,7844,,,,,
352,7855,,,,,
343,7865,,,,,
339,7875,,,,,
328,7885,,,,,
326,7896,,,,,
319,7907,,,,,
321,7917,,,,,
317,7927,,,,,
321,7938,,,,,
318,7948,,,,,
322,7958,,,,,
320,7969,,,,,
323,7980,,,,,
321,7990,,,,,
323,8000,,,,,
323,8010,,,,,
324,8020,,,,,
324,8032,,,,,
324,8042,,,,,
325,8052,,,,,
324,8062,,,,,
326,8073,,,,,
324,8083,,,,,
327,8093,,,,,
324,8104,,,,,
328,8115,,,,,
324,8125,,,,,
329,8135,,,,,
326,8145,,,,,
331,8156,,,,,
329,8167,,,,,
333,8177,,,,,
329,8187,,,,,
331,8198,,,,,
327,8208,,,,,
329,8218,,,,,
326,8228,,,,,
329,8240,,,,,
327,8250,,,,,
329,8260,,,,,
328,8270,,,,,
329,8281,,,,,
330,8291,,,,,
328,8302,,,,,
325,8312,,,,,
324,8323,,,,,
356,8333,,,,,
405,8343,,,,,
406,8353,,,,,
374,8365,,,,,
