EKG,T,,,,,
353,3674,,,,,
364,3684,,,,,
355,3694,,,,,
363,3705,,,,,
358,3716,,,,,
359,3726,,,,,
366,3736,,,,,
400,3746,,,,,
439,3757,,,,,
435,3767,,,,,
391,3778,,,,,
365,3788,,,,,
377,3799,,,,,
359,3809,,,,,
373,3819,,,,,
356,3829,,,,,
375,3841,,,,,
357,3851,,,,,
377,3861,,,,,
360,3871,,,,,
381,3881,,,,,
364,3892,,,,,
386,3902,,,,,
371,3913,,,,,
391,3923,,,,,
379,3934,,,,,
397,3944,,,,,
388,3954,,,,,
399,3964,,,,,
393,3976,,,,,
393,3986,,,,,
385,3996,,,,,
371,4006,,,,,
367,4017,,,,,
353,4027,,,,,
358,4038,,,,,
345,4048,,,,,
357,4059,,,,,
344,4069,,,,,
359,4079,,,,,
344,4089,,,,,
361,4100,,,,,
344,4111,,,,,
363,4121,,,,,
346,4131,,,,,
364,4142,,,,,
345,4152,,,,,
364,4162,,,,,
345,4173,,,,,
362,4184,,,,,
347,4194,,,,,
361,4204,,,,,
349,4214,,,,,
358,4225,,,,,
351,4235,,,,,
356,4246,,,,,
354,4256,,,,,
353,4267,,,,,
357,4277,,,,,
351,4287,,,,,
360,4297,,,,,
351,4308,,,,,
366,4319,,,,,
353,4329,,,,,
367,4339,,,,,
349,4349,,,,,
365,4360,,,,,
347,4371,,,,,
366,4381,,,,,
347,4391,,,,,
365,4402,,,,,
348,4412,,,,,
387,4422,,,,,
409,4432,,,,,
444,4444,,,,,
401,4454,,,,,
375,4464,,,,,
361,4474,,,,,
369,4485,,,,,
359,4495,,,,,
364,4506,,,,,
362,4516,,,,,
363,4527,,,,,
366,4537,,,,,
363,4547,,,,,
372,4557,,,,,
366,4568,,,,,
380,4579,,,,,
369,4589,,,,,
387,4599,,,,,
374,4610,,,,,
395,4620,,,,,
381,4630,,,,,
402,4641,,,,,
384,4652,,,,,
401,4662,,,,,
374,4672,,,,,
383,4682,,,,,
353,4692,,,,,
365,4704,,,,,
343,4714,,,,,
357,4724,,,,,
342,4734,,,,,
354,4745,,,,,
345,4755,,,,,
352,4765,,,,,
349,4776,,,,,
351,4787,,,,,
353,4797,,,,,
350,4807,,,,,
356,4817,,,,,
349,4828,,,,,
359,4839,,,,,
347,4849,,,,,
360,4859,,,,,
346,4870,,,,,
360,4880,,,,,
344,4890,,,,,
362,4900,,,,,
344,4912,,,,,
362,4922,,,,,
344,4932,,,,,
363,4942,,,,,
345,4953,,,,,
364,4963,,,,,
347,4974,,,,,
364,4984,,,,,
348,4995,,,,,
365,5005,,,,,
356,5015,,,,,
365,5025,,,,,
357,5037,,,,,
359,5047,,,,,
358,5057,,,,,
357,5067,,,,,
361,5078,,,,,
355,5088,,,,,
363,5098,,,,,
358,5109,,,,,
410,5120,,,,,
427,5130,,,,,
445,5140,,,,,
375,5150,,,,,
376,5160,,,,,
359,5172,,,,,
374,5182,,,,,
355,5192,,,,,
373,5202,,,,,
356,5213,,,,,
375,5223,,,,,
359,5233,,,,,
378,5244,,,,,
363,5255,,,,,
380,5265,,,,,
371,5275,,,,,
384,5285,,,,,
379,5296,,,,,
388,5307,,,,,
389,5317,,,,,
392,5327,,,,,
397,5338,,,,,
392,5348,,,,,
395,5358,,,,,
376,5369,,,,,
377,5380,,,,,
353,5390,,,,,
363,5400,,,,,
342,5410,,,,,
358,5421,,,,,
339,5431,,,,,
358,5442,,,,,
340,5452,,,,,
360,5463,,,,,
341,5473,,,,,
361,5483,,,,,
342,5493,,,,,
361,5505,,,,,
344,5515,,,,,
360,5525,,,,,
347,5535,,,,,
359,5545,,,,,
349,5556,,,,,
356,5566,,,,,
352,5577,,,,,
354,5587,,,,,
355,5598,,,,,
350,5608,,,,,
357,5618,,,,,
348,5628,,,,,
359,5640,,,,,
347,5650,,,,,
362,5660,,,,,
347,5670,,,,,
366,5681,,,,,
350,5691,,,,,
368,5702,,,,,
347,5712,,,,,
365,5723,,,,,
344,5733,,,,,
365,5743,,,,,
345,5753,,,,,
364,5764,,,,,
346,5775,,,,,
376,5785,,,,,
397,5795,,,,,
444,5806,,,,,
432,5816,,,,,
380,5826,,,,,
365,5837,,,,,
366,5848,,,,,
363,5858,,,,,
359,5868,,,,,
364,5878,,,,,
358,5889,,,,,
369,5899,,,,,
358,5910,,,,,
374,5920,,,,,
361,5931,,,,,
381,5941,,,,,
365,5951,,,,,
388,5961,,,,,
372,5972,,,,,
396,5983,,,,,
379,5993,,,,,
402,6003,,,,,
384,6013,,,,,
403,6024,,,,,
377,6035,,,,,
385,6045,,,,,
356,6055,,,,,
363,6066,,,,,
345,6076,,,,,
352,6086,,,,,
343,6096,,,,,
349,6108,,,,,
346,6118,,,,,
347,6128,,,,,
350,6138,,,,,
345,6149,,,,,
354,6159,,,,,
344,6170,,,,,
357,6180,,,,,
344,6191,,,,,
360,6201,,,,,
343,6211,,,,,
361,6221,,,,,
343,6232,,,,,
361,6243,,,,,
341,6253,,,,,
362,6263,,,,,
341,6274,,,,,
362,6284,,,,,
342,6294,,,,,
362,6305,,,,,
344,6316,,,,,
360,6326,,,,,
346,6336,,,,,
359,6346,,,,,
350,6356,,,,,
357,6368,,,,,
356,6378,,,,,
359,6388,,,,,
361,6398,,,,,
355,6409,,,,,
360,6419,,,,,
351,6429,,,,,
363,6440,,,,,
349,6451,,,,,
364,6461,,,,,
346,6471,,,,,
371,6481,,,,,
384,6492,,,,,
439,6503,,,,,
432,6513,,,,,
399,6523,,,,,
359,6534,,,,,
377,6544,,,,,
353,6554,,,,,
371,6564,,,,,
353,6576,,,,,
370,6586,,,,,
357,6596,,,,,
371,6606,,,,,
362,6617,,,,,
373,6627,,,,,
370,6638,,,,,
375,6648,,,,,
378,6659,,,,,
378,6669,,,,,
388,6679,,,,,
384,6689,,,,,
397,6701,,,,,
386,6711,,,,,
401,6721,,,,,
381,6731,,,,,
389,6742,,,,,
359,6752,,,,,
369,6762,,,,,
344,6773,,,,,
360,6784,,,,,
339,6794,,,,,
359,6804,,,,,
338,6814,,,,,
359,6824,,,,,
340,6836,,,,,
359,6846,,,,,
343,6856,,,,,
359,6866,,,,,
347,6877,,,,,
357,6887,,,,,
350,6897,,,,,
355,6908,,,,,
353,6919,,,,,
352,6929,,,,,
356,6939,,,,,
349,6949,,,,,
358,6960,,,,,
347,6971,,,,,
360,6981,,,,,
345,6991,,,,,
362,7002,,,,,
345,7012,,,,,
363,7022,,,,,
345,7033,,,,,
365,7044,,,,,
345,7054,,,,,
366,7064,,,,,
346,7074,,,,,
366,7085,,,,,
347,7095,,,,,
368,7106,,,,,
352,7116,,,,,
370,7127,,,,,
355,7137,,,,,
365,7147,,,,,
355,7157,,,,,
361,7169,,,,,
358,7179,,,,,
359,7189,,,,,
359,7199,,,,,
356,7209,,,,,
387,7220,,,,,
415,7230,,,,,
450,7241,,,,,
409,7251,,,,,
381,7262,,,,,
361,7272,,,,,
376,7282,,,,,
355,7292,,,,,
373,7304,,,,,
354,7314,,,,,
375,7324,,,,,
356,7334,,,,,
378,7345,,,,,
360,7355,,,,,
382,7366,,,,,
365,7376,,,,,
386,7387,,,,,
373,7397,,,,,
389,7407,,,,,
382,7417,,,,,
392,7428,,,,,
390,7439,,,,,
393,7449,,,,,
392,7459,,,,,
382,7470,,,,,
379,7480,,,,,
360,7490,,,,,
364,7501,,,,,
346,7512,,,,,
359,7522,,,,,
342,7532,,,,,
359,7542,,,,,
342,7553,,,,,
362,7563,,,,,
343,7574,,,,,
364,7584,,,,,
344,7595,,,,,
365,7605,,,,,
345,7615,,,,,
366,7625,,,,,
346,7636,,,,,
364,7647,,,,,
347,7657,,,,,
362,7667,,,,,
349,7677,,,,,
359,7688,,,,,
352,7699,,,,,
356,7709,,,,,
355,7719,,,,,
353,7730,,,,,
357,7740,,,,,
351,7750,,,,,
360,7760,,,,,
349,7772,,,,,
364,7782,,,,,
348,7792,,,,,
365,7802,,,,,
348,7813,,,,,
367,7823,,,,,
348,7834,,,,,
369,7844,,,,,
351,7855,,,,,
373,7865,,,,,
353,7875,,,,,
372,7885,,,,,
351,7896,,,,,
369,7907,,,,,
352,7917,,,,,
368,7927,,,,,
354,7938,,,,,
366,7948,,,,,
363,7958,,,,,
406,7969,,,,,
437,7980,,,,,
442,7990,,,,,
391,8000,,,,,
368,8010,,,,,
375,8020,,,,,
362,8032,,,,,
372,8042,,,,,
358,8052,,,,,
374,8062,,,,,
359,8073,,,,,
378,8083,,,,,
361,8093,,,,,
382,8104,,,,,
364,8115,,,,,
387,8125,,,,,
370,8135,,,,,
393,8145,,,,,
377,8156,,,,,
399,8167,,,,,
383,8177,,,,,
402,8187,,,,,
388,8198,,,,,
397,8208,,,,,
378,8218,,,,,
376,8228,,,,,
362,8240,,,,,
357,8250,,,,,
354,8260,,,,,
349,8270,,,,,
355,8281,,,,,
346,8291,,,,,
358,8302,,,,,
346,8312,,,,,
362,8323,,,,,
346,8333,,,,,
364,8343,,,,,
346,8353,,,,,
367,8365,,,,,
345,8375,,,,,
366,8385,,,,,
346,8395,,,,,
366,8406,,,,,
345,8416,,,,,
365,8426,,,,,
345,8437,,,,,
363,8448,,,,,
347,8458,,,,,
361,8468,,,,,
350,8478,,,,,
359,8488,,,,,
353,8500,,,,,
357,8510,,,,,
356,8520,,,,,
354,8530,,,,,
361,8541,,,,,
356,8551,,,,,
367,8561,,,,,
354,8572,,,,,
366,8583,,,,,
349,8593,,,,,
367,8603,,,,,
349,8613,,,,,
369,8624,,,,,
348,8635,,,,,
369,8645,,,,,
374,8655,,,,,
435,8666,,,,,
434,8676,,,,,
427,8686,,,,,
362,8697,,,,,
380,8708,,,,,
358,8718,,,,,
371,8728,,,,,
357,8738,,,,,
368,8749,,,,,
362,8759,,,,,
368,8770,,,,,
368,8780,,,,,
369,8791,,,,,
374,8801,,,,,
371,8811,,,,,
383,8821,,,,,
375,8833,,,,,
392,8843,,,,,
380,8853,,,,,
400,8863,,,,,
384,8873,,,,,
403,8884,,,,,
382,8894,,,,,
393,8905,,,,,
361,8915,,,,,
373,8926,,,,,
345,8936,,,,,
361,8946,,,,,
339,8956,,,,,
359,8968,,,,,
340,8978,,,,,
357,8988,,,,,
344,8998,,,,,
357,9009,,,,,
347,9019,,,,,
355,9030,,,,,
352,9040,,,,,
353,9051,,,,,
355,9061,,,,,
351,9071,,,,,
358,9081,,,,,
349,9092,,,,,
360,9103,,,,,
347,9113,,,,,
362,9123,,,,,
346,9134,,,,,
364,9144,,,,,
345,9154,,,,,
365,9165,,,,,
345,9176,,,,,
365,9186,,,,,
346,9196,,,,,
367,9206,,,,,
346,9217,,,,,
367,9227,,,,,
351,9238,,,,,
371,9248,,,,,
355,9259,,,,,
367,9269,,,,,
355,9279,,,,,
363,9289,,,,,
357,9300,,,,,
361,9311,,,,,
360,9321,,,,,
357,9331,,,,,
365,9341,,,,,
383,9352,,,,,
430,9363,,,,,
436,9373,,,,,
411,9383,,,,,
365,9394,,,,,
379,9404,,,,,
358,9414,,,,,
374,9424,,,,,
355,9436,,,,,
375,9446,,,,,
357,9456,,,,,
379,9466,,,,,
359,9477,,,,,
381,9487,,,,,
364,9498,,,,,
385,9508,,,,,
371,9519,,,,,
389,9529,,,,,
379,9539,,,,,
393,9549,,,,,
388,9560,,,,,
395,9571,,,,,
394,9581,,,,,
391,9591,,,,,
388,9602,,,,,
372,9612,,,,,
371,9622,,,,,
354,9633,,,,,
363,9644,,,,,
347,9654,,,,,
363,9664,,,,,
345,9674,,,,,
364,9684,,,,,
346,9696,,,,,
366,9706,,,,,
347,9716,,,,,
368,9726,,,,,
348,9737,,,,,
369,9747,,,,,
349,9757,,,,,
369,9768,,,,,
351,9779,,,,,
368,9789,,,,,
353,9799,,,,,
365,9809,,,,,
356,9820,,,,,
362,9831,,,,,
359,9841,,,,,
360,9851,,,,,
363,9862,,,,,
357,9872,,,,,
365,9882,,,,,
355,9892,,,,,
368,9904,,,,,
354,9914,,,,,
370,9924,,,,,
354,9934,,,,,
375,9945,,,,,
358,9955,,,,,
376,9966,,,,,
355,9976,,,,,
373,9987,,,,,
352,9997,,,,,
373,10007,,,,,
354,10018,,,,,
367,10031,,,,,
364,10042,,,,,
380,10053,,,,,
434,10064,,,,,
431,10076,,,,,
403,10087,,,,,
364,10099,,,,,
377,10110,,,,,
370,10122,,,,,
363,10133,,,,,
377,10144,,,,,
360,10156,,,,,
382,10168,,,,,
365,10179,,,,,
380,10190,,,,,
379,10202,,,,,
375,10213,,,,,
393,10224,,,,,
378,10236,,,,,
402,10248,,,,,
387,10259,,,,,
403,10270,,,,,
401,10281,,,,,
392,10293,,,,,
397,10305,,,,,
366,10316,,,,,
375,10328,,,,,
349,10339,,,,,
359,10350,,,,,
354,10362,,,,,
347,10374,,,,,
362,10385,,,,,
344,10396,,,,,
364,10407,,,,,
347,10419,,,,,
360,10431,,,,,
357,10442,,,,,
351,10454,,,,,
366,10465,,,,,
347,10476,,,,,
367,10487,,,,,
348,10500,,,,,
361,10511,,,,,
357,10522,,,,,
350,10533,,,,,
365,10545,,,,,
347,10556,,,,,
367,10568,,,,,
349,10579,,,,,
362,10591,,,,,
362,10602,,,,,
357,10613,,,,,
370,10625,,,,,
349,10637,,,,,
368,10648,,,,,
349,10659,,,,,
362,10671,,,,,
359,10682,,,,,
351,10694,,,,,
369,10705,,,,,
387,10717,,,,,
438,10728,,,,,
420,10739,,,,,
377,10750,,,,,
369,10763,,,,,
360,10774,,,,,
372,10785,,,,,
353,10797,,,,,
374,10808,,,,,
357,10819,,,,,
371,10831,,,,,
370,10843,,,,,
366,10854,,,,,
383,10865,,,,,
367,10876,,,,,
391,10888,,,,,
377,10900,,,,,
393,10911,,,,,
394,10923,,,,,
389,10934,,,,,
403,10945,,,,,
378,10956,,,,,
387,10969,,,,,
358,10980,,,,,
361,10991,,,,,
354,11002,,,,,
344,11014,,,,,
359,11025,,,,,
340,11037,,,,,
361,11048,,,,,
343,11060,,,,,
356,11071,,,,,
355,11082,,,,,
348,11095,,,,,
363,11106,,,,,
345,11117,,,,,
365,11128,,,,,
347,11140,,,,,
358,11151,,,,,
357,11163,,,,,
349,11174,,,,,
364,11186,,,,,
344,11197,,,,,
365,11208,,,,,
347,11219,,,,,
359,11232,,,,,
358,11243,,,,,
350,11254,,,,,
366,11266,,,,,
348,11277,,,,,
371,11288,,,,,
355,11300,,,,,
365,11312,,,,,
362,11323,,,,,
352,11334,,,,,
368,11345,,,,,
349,11357,,,,,
370,11369,,,,,
350,11380,,,,,
367,11392,,,,,
402,11403,,,,,
428,11414,,,,,
439,11426,,,,,
365,11438,,,,,
381,11449,,,,,
359,11460,,,,,
368,11471,,,,,
366,11483,,,,,
359,11495,,,,,
375,11506,,,,,
357,11517,,,,,
381,11529,,,,,
364,11540,,,,,
379,11551,,,,,
381,11564,,,,,
375,11575,,,,,
395,11586,,,,,
379,11597,,,,,
403,11609,,,,,
387,11620,,,,,
397,11632,,,,,
391,11643,,,,,
371,11655,,,,,
376,11666,,,,,
349,11677,,,,,
364,11688,,,,,
344,11701,,,,,
355,11712,,,,,
354,11723,,,,,
346,11735,,,,,
362,11746,,,,,
344,11757,,,,,
365,11769,,,,,
348,11781,,,,,
359,11792,,,,,
359,11803,,,,,
350,11814,,,,,
366,11827,,,,,
347,11838,,,,,
367,11849,,,,,
349,11860,,,,,
359,11872,,,,,
359,11883,,,,,
350,11895,,,,,
366,11907,,,,,
347,11918,,,,,
367,11929,,,,,
349,11940,,,,,
362,11952,,,,,
362,11964,,,,,
354,11975,,,,,
373,11986,,,,,
354,11998,,,,,
372,12009,,,,,
353,12020,,,,,
363,12033,,,,,
363,12044,,,,,
355,12055,,,,,
370,12066,,,,,
351,12078,,,,,
391,12089,,,,,
416,12101,,,,,
445,12112,,,,,
398,12124,,,,,
364,12135,,,,,
379,12146,,,,,
357,12158,,,,,
375,12170,,,,,
358,12181,,,,,
370,12192,,,,,
371,12204,,,,,
363,12215,,,,,
382,12227,,,,,
365,12238,,,,,
387,12250,,,,,
373,12261,,,,,
388,12272,,,,,
391,12283,,,,,
385,12296,,,,,
405,12307,,,,,
386,12318,,,,,
404,12329,,,,,
378,12341,,,,,
375,12352,,,,,
365,12364,,,,,
348,12376,,,,,
361,12387,,,,,
341,12398,,,,,
361,12409,,,,,
343,12421,,,,,
354,12433,,,,,
356,12444,,,,,
347,12455,,,,,
364,12467,,,,,
345,12478,,,,,
366,12489,,,,,
349,12502,,,,,
359,12513,,,,,
359,12524,,,,,
349,12535,,,,,
366,12547,,,,,
346,12559,,,,,
366,12570,,,,,
349,12581,,,,,
359,12593,,,,,
360,12604,,,,,
350,12615,,,,,
368,12627,,,,,
350,12639,,,,,
372,12650,,,,,
355,12661,,,,,
363,12673,,,,,
363,12684,,,,,
351,12696,,,,,
369,12707,,,,,
349,12719,,,,,
368,12730,,,,,
352,12741,,,,,
392,12752,,,,,
433,12765,,,,,
435,12776,,,,,
392,12787,,,,,
358,12798,,,,,
377,12810,,,,,
357,12821,,,,,
365,12833,,,,,
367,12845,,,,,
358,12856,,,,,
376,12867,,,,,
359,12878,,,,,
381,12891,,,,,
367,12902,,,,,
379,12913,,,,,
384,12924,,,,,
377,12936,,,,,
399,12947,,,,,
382,12959,,,,,
405,12971,,,,,
388,12982,,,,,
391,12993,,,,,
383,13004,,,,,
360,13016,,,,,
368,13028,,,,,
343,13039,,,,,
361,13050,,,,,
344,13062,,,,,
352,13073,,,,,
355,13084,,,,,
344,13096,,,,,
362,13108,,,,,
343,13119,,,,,
365,13130,,,,,
349,13142,,,,,
357,13153,,,,,
360,13165,,,,,
349,13176,,,,,
366,13188,,,,,
346,13199,,,,,
366,13210,,,,,
350,13221,,,,,
358,13234,,,,,
361,13245,,,,,
349,13256,,,,,
367,13267,,,,,
347,13279,,,,,
367,13291,,,,,
352,13302,,,,,
359,13314,,,,,
363,13325,,,,,
353,13336,,,,,
372,13347,,,,,
355,13360,,,,,
373,13371,,,,,
357,13382,,,,,
362,13393,,,,,
365,13405,,,,,
354,13416,,,,,
371,13428,,,,,
351,13440,,,,,
373,13451,,,,,
390,13462,,,,,
436,13473,,,,,
447,13485,,,,,
374,13497,,,,,
382,13508,,,,,
360,13519,,,,,
377,13531,,,,,
361,13542,,,,,
368,13553,,,,,
373,13565,,,,,
362,13577,,,,,
382,13588,,,,,
364,13599,,,,,
386,13611,,,,,
374,13623,,,,,
384,13634,,,,,
392,13645,,,,,
383,13657,,,,,
404,13668,,,,,
387,13679,,,,,
407,13691,,,,,
387,13703,,,,,
383,13714,,,,,
374,13725,,,,,
352,13736,,,,,
364,13748,,,,,
343,13760,,,,,
360,13771,,,,,
347,13783,,,,,
353,13794,,,,,
357,13805,,,,,
345,13816,,,,,
364,13829,,,,,
345,13840,,,,,
364,13851,,,,,
351,13862,,,,,
357,13874,,,,,
361,13885,,,,,
349,13897,,,,,
366,13908,,,,,
347,13920,,,,,
365,13931,,,,,
351,13942,,,,,
356,13954,,,,,
361,13966,,,,,
349,13977,,,,,
366,13988,,,,,
347,14000,,,,,
366,14011,,,,,
354,14023,,,,,
359,14034,,,,,
366,14046,,,,,
356,14057,,,,,
370,14068,,,,,
351,14080,,,,,
367,14092,,,,,
355,14103,,,,,
360,14114,,,,,
364,14126,,,,,
352,14137,,,,,
379,14148,,,,,
404,14160,,,,,
444,14172,,,,,
407,14183,,,,,
369,14194,,,,,
374,14205,,,,,
359,14217,,,,,
372,14229,,,,,
357,14240,,,,,
373,14252,,,,,
364,14263,,,,,
369,14274,,,,,
375,14285,,,,,
366,14298,,,,,
383,14309,,,,,
373,14320,,,,,
387,14331,,,,,
385,14343,,,,,
390,14355,,,,,
398,14366,,,,,
390,14377,,,,,
400,14389,,,,,
380,14400,,,,,
377,14411,,,,,
359,14424,,,,,
352,14435,,,,,
353,14446,,,,,
342,14457,,,,,
353,14469,,,,,
341,14480,,,,,
352,14492,,,,,
346,14503,,,,,
348,14515,,,,,
354,14526,,,,,
345,14537,,,,,
357,14548,,,,,
346,14561,,,,,
356,14572,,,,,
350,14583,,,,,
351,14595,,,,,
356,14606,,,,,
346,14617,,,,,
357,14629,,,,,
346,14641,,,,,
356,14652,,,,,
350,14663,,,,,
350,14674,,,,,
357,14686,,,,,
348,14698,,,,,
361,14709,,,,,
351,14721,,,,,
361,14732,,,,,
353,14743,,,,,
352,14755,,,,,
358,14767,,,,,
349,14778,,,,,
360,14789,,,,,
347,14800,,,,,
360,14812,,,,,
390,14824,,,,,
426,14835,,,,,
439,14846,,,,,
365,14858,,,,,
