EKG,T,,,,,
293,963,,,,,
295,972,,,,,
299,983,,,,,
304,992,,,,,
311,1001,,,,,
317,1011,,,,,
321,1021,,,,,
323,1032,,,,,
325,1043,,,,,
324,1053,,,,,
322,1063,,,,,
321,1074,,,,,
319,1084,,,,,
326,1094,,,,,
328,1104,,,,,
334,1116,,,,,
333,1126,,,,,
329,1136,,,,,
319,1146,,,,,
313,1157,,,,,
309,1167,,,,,
309,1178,,,,,
309,1188,,,,,
313,1199,,,,,
312,1209,,,,,
329,1219,,,,,
432,1229,,,,,
629,1240,,,,,
662,1251,,,,,
407,1261,,,,,
250,1271,,,,,
276,1282,,,,,
290,1292,,,,,
294,1302,,,,,
299,1313,,,,,
307,1324,,,,,
317,1334,,,,,
327,1344,,,,,
338,1354,,,,,
354,1364,,,,,
376,1376,,,,,
398,1386,,,,,
421,1396,,,,,
438,1406,,,,,
443,1417,,,,,
435,1427,,,,,
421,1437,,,,,
399,1448,,,,,
379,1459,,,,,
355,1469,,,,,
334,1479,,,,,
314,1489,,,,,
301,1500,,,,,
291,1511,,,,,
286,1521,,,,,
285,1531,,,,,
289,1542,,,,,
294,1552,,,,,
299,1562,,,,,
304,1572,,,,,
309,1584,,,,,
313,1594,,,,,
314,1604,,,,,
315,1614,,,,,
315,1625,,,,,
313,1635,,,,,
310,1646,,,,,
309,1656,,,,,
308,1667,,,,,
307,1677,,,,,
308,1687,,,,,
314,1697,,,,,
319,1709,,,,,
324,1719,,,,,
323,1729,,,,,
313,1739,,,,,
303,1750,,,,,
300,1760,,,,,
300,1770,,,,,
301,1781,,,,,
301,1792,,,,,
304,1802,,,,,
304,1812,,,,,
365,1822,,,,,
544,1832,,,,,
660,1844,,,,,
586,1854,,,,,
261,1864,,,,,
263,1874,,,,,
285,1885,,,,,
288,1895,,,,,
292,1905,,,,,
301,1916,,,,,
308,1927,,,,,
319,1937,,,,,
329,1947,,,,,
344,1957,,,,,
361,1968,,,,,
382,1979,,,,,
403,1989,,,,,
423,1999,,,,,
433,2010,,,,,
430,2020,,,,,
418,2030,,,,,
400,2041,,,,,
379,2052,,,,,
359,2062,,,,,
336,2072,,,,,
315,2082,,,,,
297,2093,,,,,
284,2103,,,,,
278,2114,,,,,
276,2124,,,,,
277,2135,,,,,
280,2145,,,,,
286,2155,,,,,
291,2165,,,,,
297,2177,,,,,
299,2187,,,,,
302,2197,,,,,
303,2207,,,,,
303,2217,,,,,
303,2228,,,,,
305,2238,,,,,
302,2249,,,,,
303,2259,,,,,
301,2270,,,,,
302,2280,,,,,
303,2290,,,,,
306,2300,,,,,
309,2312,,,,,
316,2322,,,,,
322,2332,,,,,
327,2342,,,,,
330,2353,,,,,
323,2363,,,,,
313,2374,,,,,
309,2384,,,,,
308,2395,,,,,
308,2405,,,,,
309,2415,,,,,
311,2425,,,,,
309,2436,,,,,
366,2447,,,,,
541,2457,,,,,
661,2467,,,,,
599,2478,,,,,
266,2488,,,,,
266,2498,,,,,
288,2509,,,,,
294,2520,,,,,
297,2530,,,,,
305,2540,,,,,
313,2550,,,,,
322,2561,,,,,
333,2571,,,,,
349,2582,,,,,
367,2592,,,,,
388,2603,,,,,
411,2613,,,,,
432,2623,,,,,
444,2633,,,,,
445,2644,,,,,
435,2655,,,,,
417,2665,,,,,
398,2675,,,,,
376,2685,,,,,
355,2696,,,,,
334,2707,,,,,
315,2717,,,,,
302,2727,,,,,
294,2738,,,,,
290,2748,,,,,
292,2758,,,,,
294,2768,,,,,
300,2780,,,,,
303,2790,,,,,
309,2800,,,,,
311,2810,,,,,
316,2821,,,,,
318,2831,,,,,
320,2842,,,,,
321,2852,,,,,
322,2863,,,,,
319,2873,,,,,
318,2883,,,,,
316,2893,,,,,
318,2904,,,,,
318,2915,,,,,
320,2925,,,,,
322,2935,,,,,
328,2946,,,,,
336,2956,,,,,
346,2966,,,,,
349,2977,,,,,
345,2988,,,,,
340,2998,,,,,
335,3008,,,,,
333,3018,,,,,
333,3028,,,,,
337,3040,,,,,
338,3050,,,,,
342,3060,,,,,
355,3070,,,,,
452,3081,,,,,
633,3091,,,,,
661,3101,,,,,
428,3112,,,,,
277,3123,,,,,
310,3133,,,,,
326,3143,,,,,
331,3153,,,,,
338,3164,,,,,
344,3175,,,,,
351,3185,,,,,
362,3195,,,,,
374,3206,,,,,
390,3216,,,,,
408,3226,,,,,
431,3236,,,,,
453,3248,,,,,
472,3258,,,,,
477,3268,,,,,
472,3278,,,,,
454,3289,,,,,
434,3299,,,,,
409,3310,,,,,
386,3320,,,,,
360,3331,,,,,
340,3341,,,,,
320,3351,,,,,
309,3361,,,,,
305,3373,,,,,
307,3383,,,,,
310,3393,,,,,
315,3403,,,,,
319,3414,,,,,
326,3424,,,,,
332,3434,,,,,
335,3445,,,,,
336,3456,,,,,
340,3466,,,,,
342,3476,,,,,
341,3486,,,,,
341,3496,,,,,
339,3508,,,,,
338,3518,,,,,
334,3528,,,,,
333,3538,,,,,
332,3549,,,,,
333,3559,,,,,
339,3569,,,,,
343,3580,,,,,
351,3591,,,,,
353,3601,,,,,
345,3611,,,,,
334,3621,,,,,
329,3632,,,,,
327,3643,,,,,
325,3653,,,,,
325,3663,,,,,
326,3674,,,,,
322,3684,,,,,
351,3694,,,,,
475,3705,,,,,
657,3716,,,,,
661,3726,,,,,
346,3736,,,,,
268,3746,,,,,
296,3757,,,,,
304,3767,,,,,
308,3778,,,,,
314,3788,,,,,
322,3799,,,,,
329,3809,,,,,
339,3819,,,,,
350,3829,,,,,
367,3841,,,,,
385,3851,,,,,
407,3861,,,,,
428,3871,,,,,
444,3881,,,,,
448,3892,,,,,
440,3902,,,,,
421,3913,,,,,
401,3923,,,,,
377,3934,,,,,
352,3944,,,,,
329,3954,,,,,
308,3964,,,,,
293,3976,,,,,
285,3986,,,,,
280,3996,,,,,
277,4006,,,,,
280,4017,,,,,
283,4027,,,,,
289,4038,,,,,
293,4048,,,,,
299,4059,,,,,
301,4069,,,,,
305,4079,,,,,
304,4089,,,,,
306,4100,,,,,
305,4111,,,,,
303,4121,,,,,
300,4131,,,,,
300,4142,,,,,
298,4152,,,,,
298,4162,,,,,
299,4173,,,,,
299,4184,,,,,
301,4194,,,,,
304,4204,,,,,
304,4214,,,,,
310,4225,,,,,
317,4235,,,,,
326,4246,,,,,
329,4256,,,,,
328,4267,,,,,
321,4277,,,,,
311,4287,,,,,
311,4297,,,,,
310,4308,,,,,
311,4319,,,,,
311,4329,,,,,
315,4339,,,,,
322,4349,,,,,
402,4360,,,,,
591,4371,,,,,
661,4381,,,,,
494,4391,,,,,
259,4402,,,,,
278,4412,,,,,
296,4422,,,,,
300,4432,,,,,
307,4444,,,,,
312,4454,,,,,
321,4464,,,,,
329,4474,,,,,
341,4485,,,,,
357,4495,,,,,
375,4506,,,,,
397,4516,,,,,
418,4527,,,,,
438,4537,,,,,
447,4547,,,,,
446,4557,,,,,
434,4568,,,,,
416,4579,,,,,
393,4589,,,,,
373,4599,,,,,
350,4610,,,,,
330,4620,,,,,
310,4630,,,,,
296,4641,,,,,
290,4652,,,,,
287,4662,,,,,
289,4672,,,,,
295,4682,,,,,
301,4692,,,,,
307,4704,,,,,
310,4714,,,,,
314,4724,,,,,
317,4734,,,,,
319,4745,,,,,
319,4755,,,,,
320,4765,,,,,
319,4776,,,,,
317,4787,,,,,
317,4797,,,,,
315,4807,,,,,
314,4817,,,,,
313,4828,,,,,
313,4839,,,,,
312,4849,,,,,
313,4859,,,,,
312,4870,,,,,
314,4880,,,,,
314,4890,,,,,
319,4900,,,,,
322,4912,,,,,
336,4922,,,,,
337,4932,,,,,
338,4942,,,,,
333,4953,,,,,
323,4963,,,,,
319,4974,,,,,
318,4984,,,,,
317,4995,,,,,
317,5005,,,,,
321,5015,,,,,
320,5025,,,,,
382,5037,,,,,
559,5047,,,,,
661,5057,,,,,
601,5067,,,,,
272,5078,,,,,
274,5088,,,,,
301,5098,,,,,
305,5109,,,,,
313,5120,,,,,
316,5130,,,,,
326,5140,,,,,
334,5150,,,,,
346,5160,,,,,
359,5172,,,,,
379,5182,,,,,
399,5192,,,,,
423,5202,,,,,
443,5213,,,,,
458,5223,,,,,
458,5233,,,,,
449,5244,,,,,
429,5255,,,,,
409,5265,,,,,
383,5275,,,,,
358,5285,,,,,
335,5296,,,,,
315,5307,,,,,
300,5317,,,,,
290,5327,,,,,
285,5338,,,,,
284,5348,,,,,
285,5358,,,,,
287,5369,,,,,
295,5380,,,,,
299,5390,,,,,
305,5400,,,,,
307,5410,,,,,
309,5421,,,,,
311,5431,,,,,
312,5442,,,,,
310,5452,,,,,
310,5463,,,,,
307,5473,,,,,
306,5483,,,,,
303,5493,,,,,
303,5505,,,,,
303,5515,,,,,
303,5525,,,,,
304,5535,,,,,
307,5545,,,,,
307,5556,,,,,
311,5566,,,,,
319,5577,,,,,
328,5587,,,,,
330,5598,,,,,
329,5608,,,,,
320,5618,,,,,
315,5628,,,,,
311,5640,,,,,
309,5650,,,,,
311,5660,,,,,
311,5670,,,,,
315,5681,,,,,
320,5691,,,,,
402,5702,,,,,
585,5712,,,,,
660,5723,,,,,
460,5733,,,,,
247,5743,,,,,
273,5753,,,,,
294,5764,,,,,
299,5775,,,,,
306,5785,,,,,
312,5795,,,,,
320,5806,,,,,
329,5816,,,,,
340,5826,,,,,
356,5837,,,,,
375,5848,,,,,
399,5858,,,,,
424,5868,,,,,
445,5878,,,,,
455,5889,,,,,
455,5899,,,,,
441,5910,,,,,
423,5920,,,,,
399,5931,,,,,
375,5941,,,,,
348,5951,,,,,
326,5961,,,,,
306,5972,,,,,
293,5983,,,,,
285,5993,,,,,
282,6003,,,,,
281,6013,,,,,
284,6024,,,,,
289,6035,,,,,
297,6045,,,,,
301,6055,,,,,
306,6066,,,,,
310,6076,,,,,
313,6086,,,,,
314,6096,,,,,
314,6108,,,,,
313,6118,,,,,
310,6128,,,,,
309,6138,,,,,
307,6149,,,,,
307,6159,,,,,
306,6170,,,,,
307,6180,,,,,
307,6191,,,,,
309,6201,,,,,
309,6211,,,,,
311,6221,,,,,
314,6232,,,,,
321,6243,,,,,
331,6253,,,,,
334,6263,,,,,
332,6274,,,,,
324,6284,,,,,
315,6294,,,,,
313,6305,,,,,
312,6316,,,,,
313,6326,,,,,
314,6336,,,,,
315,6346,,,,,
317,6356,,,,,
379,6368,,,,,
559,6378,,,,,
661,6388,,,,,
573,6398,,,,,
268,6409,,,,,
275,6419,,,,,
295,6429,,,,,
299,6440,,,,,
302,6451,,,,,
309,6461,,,,,
315,6471,,,,,
325,6481,,,,,
335,6492,,,,,
350,6503,,,,,
367,6513,,,,,
389,6523,,,,,
411,6534,,,,,
433,6544,,,,,
445,6554,,,,,
447,6564,,,,,
437,6576,,,,,
418,6586,,,,,
396,6596,,,,,
373,6606,,,,,
348,6617,,,,,
325,6627,,,,,
305,6638,,,,,
293,6648,,,,,
287,6659,,,,,
282,6669,,,,,
282,6679,,,,,
285,6689,,,,,
291,6701,,,,,
295,6711,,,,,
300,6721,,,,,
303,6731,,,,,
307,6742,,,,,
309,6752,,,,,
311,6762,,,,,
310,6773,,,,,
310,6784,,,,,
309,6794,,,,,
310,6804,,,,,
307,6814,,,,,
306,6824,,,,,
306,6836,,,,,
306,6846,,,,,
306,6856,,,,,
306,6866,,,,,
308,6877,,,,,
310,6887,,,,,
316,6897,,,,,
322,6908,,,,,
333,6919,,,,,
335,6929,,,,,
331,6939,,,,,
321,6949,,,,,
318,6960,,,,,
316,6971,,,,,
317,6981,,,,,
318,6991,,,,,
320,7002,,,,,
319,7012,,,,,
345,7022,,,,,
446,7033,,,,,
631,7044,,,,,
661,7054,,,,,
413,7064,,,,,
264,7074,,,,,
292,7085,,,,,
302,7095,,,,,
304,7106,,,,,
309,7116,,,,,
318,7127,,,,,
324,7137,,,,,
334,7147,,,,,
344,7157,,,,,
359,7169,,,,,
377,7179,,,,,
399,7189,,,,,
420,7199,,,,,
437,7209,,,,,
444,7220,,,,,
441,7230,,,,,
428,7241,,,,,
406,7251,,,,,
385,7262,,,,,
359,7272,,,,,
337,7282,,,,,
315,7292,,,,,
299,7304,,,,,
286,7314,,,,,
281,7324,,,,,
278,7334,,,,,
281,7345,,,,,
283,7355,,,,,
287,7366,,,,,
292,7376,,,,,
297,7387,,,,,
298,7397,,,,,
302,7407,,,,,
304,7417,,,,,
303,7428,,,,,
302,7439,,,,,
304,7449,,,,,
302,7459,,,,,
299,7470,,,,,
299,7480,,,,,
297,7490,,,,,
297,7501,,,,,
297,7512,,,,,
297,7522,,,,,
300,7532,,,,,
303,7542,,,,,
309,7553,,,,,
315,7563,,,,,
323,7574,,,,,
326,7584,,,,,
319,7595,,,,,
311,7605,,,,,
307,7615,,,,,
311,7625,,,,,
312,7636,,,,,
318,7647,,,,,
324,7657,,,,,
323,7667,,,,,
353,7677,,,,,
476,7688,,,,,
656,7699,,,,,
661,7709,,,,,
356,7719,,,,,
274,7730,,,,,
304,7740,,,,,
313,7750,,,,,
319,7760,,,,,
326,7772,,,,,
336,7782,,,,,
342,7792,,,,,
351,7802,,,,,
363,7813,,,,,
380,7823,,,,,
396,7834,,,,,
419,7844,,,,,
443,7855,,,,,
461,7865,,,,,
467,7875,,,,,
463,7885,,,,,
449,7896,,,,,
428,7907,,,,,
400,7917,,,,,
374,7927,,,,,
349,7938,,,,,
324,7948,,,,,
304,7958,,,,,
293,7969,,,,,
286,7980,,,,,
281,7990,,,,,
281,8000,,,,,
284,8010,,,,,
289,8020,,,,,
295,8032,,,,,
300,8042,,,,,
302,8052,,,,,
307,8062,,,,,
307,8073,,,,,
309,8083,,,,,
310,8093,,,,,
309,8104,,,,,
307,8115,,,,,
307,8125,,,,,
304,8135,,,,,
305,8145,,,,,
304,8156,,,,,
305,8167,,,,,
309,8177,,,,,
315,8187,,,,,
322,8198,,,,,
327,8208,,,,,
324,8218,,,,,
314,8228,,,,,
307,8240,,,,,
304,8250,,,,,
304,8260,,,,,
305,8270,,,,,
306,8281,,,,,
308,8291,,,,,
310,8302,,,,,
383,8312,,,,,
567,8323,,,,,
660,8333,,,,,
515,8343,,,,,
246,8353,,,,,
272,8365,,,,,
294,8375,,,,,
303,8385,,,,,
307,8395,,,,,
315,8406,,,,,
323,8416,,,,,
332,8426,,,,,
343,8437,,,,,
356,8448,,,,,
375,8458,,,,,
397,8468,,,,,
420,8478,,,,,
443,8488,,,,,
455,8500,,,,,
455,8510,,,,,
443,8520,,,,,
422,8530,,,,,
401,8541,,,,,
375,8551,,,,,
349,8561,,,,,
326,8572,,,,,
309,8583,,,,,
294,8593,,,,,
287,8603,,,,,
282,8613,,,,,
282,8624,,,,,
282,8635,,,,,
289,8645,,,,,
293,8655,,,,,
300,8666,,,,,
305,8676,,,,,
310,8686,,,,,
312,8697,,,,,
315,8708,,,,,
313,8718,,,,,
312,8728,,,,,
311,8738,,,,,
311,8749,,,,,
308,8759,,,,,
307,8770,,,,,
308,8780,,,,,
308,8791,,,,,
309,8801,,,,,
309,8811,,,,,
314,8821,,,,,
320,8833,,,,,
329,8843,,,,,
331,8853,,,,,
329,8863,,,,,
319,8873,,,,,
313,8884,,,,,
310,8894,,,,,
309,8905,,,,,
309,8915,,,,,
311,8926,,,,,
309,8936,,,,,
321,8946,,,,,
402,8956,,,,,
591,8968,,,,,
661,8978,,,,,
481,8988,,,,,
256,8998,,,,,
279,9009,,,,,
296,9019,,,,,
300,9030,,,,,
307,9040,,,,,
313,9051,,,,,
321,9061,,,,,
331,9071,,,,,
343,9081,,,,,
357,9092,,,,,
377,9103,,,,,
397,9113,,,,,
421,9123,,,,,
439,9134,,,,,
452,9144,,,,,
451,9154,,,,,
443,9165,,,,,
423,9176,,,,,
403,9186,,,,,
379,9196,,,,,
356,9206,,,,,
334,9217,,,,,
317,9227,,,,,
305,9238,,,,,
301,9248,,,,,
299,9259,,,,,
301,9269,,,,,
305,9279,,,,,
313,9289,,,,,
321,9300,,,,,
330,9311,,,,,
336,9321,,,,,
341,9331,,,,,
347,9341,,,,,
352,9352,,,,,
358,9363,,,,,
361,9373,,,,,
363,9383,,,,,
364,9394,,,,,
367,9404,,,,,
368,9414,,,,,
371,9424,,,,,
371,9436,,,,,
372,9446,,,,,
374,9456,,,,,
381,9466,,,,,
386,9477,,,,,
397,9487,,,,,
399,9498,,,,,
394,9508,,,,,
384,9519,,,,,
382,9529,,,,,
379,9539,,,,,
379,9549,,,,,
383,9560,,,,,
387,9571,,,,,
387,9581,,,,,
420,9591,,,,,
539,9602,,,,,
662,9612,,,,,
664,9622,,,,,
519,9633,,,,,
357,9644,,,,,
380,9654,,,,,
391,9664,,,,,
391,9674,,,,,
397,9684,,,,,
403,9696,,,,,
411,9706,,,,,
419,9716,,,,,
433,9726,,,,,
447,9737,,,,,
462,9747,,,,,
479,9757,,,,,
500,9768,,,,,
513,9779,,,,,
518,9789,,,,,
508,9799,,,,,
488,9809,,,,,
464,9820,,,,,
438,9831,,,,,
412,9841,,,,,
385,9851,,,,,
359,9862,,,,,
338,9872,,,,,
324,9882,,,,,
316,9892,,,,,
312,9904,,,,,
311,9914,,,,,
312,9924,,,,,
312,9934,,,,,
315,9945,,,,,
316,9955,,,,,
319,9966,,,,,
317,9976,,,,,
317,9987,,,,,
315,9997,,,,,
314,10007,,,,,
309,10018,,,,,
307,10031,,,,,
303,10042,,,,,
300,10053,,,,,
298,10064,,,,,
301,10076,,,,,
308,10087,,,,,
314,10099,,,,,
317,10110,,,,,
309,10122,,,,,
298,10133,,,,,
293,10144,,,,,
287,10156,,,,,
287,10168,,,,,
289,10179,,,,,
292,10190,,,,,
294,10202,,,,,
366,10213,,,,,
560,10224,,,,,
647,10236,,,,,
344,10248,,,,,
225,10259,,,,,
264,10270,,,,,
278,10281,,,,,
284,10293,,,,,
295,10305,,,,,
304,10316,,,,,
316,10328,,,,,
330,10339,,,,,
349,10350,,,,,
372,10362,,,,,
398,10374,,,,,
428,10385,,,,,
446,10396,,,,,
453,10407,,,,,
443,10419,,,,,
423,10431,,,,,
397,10442,,,,,
368,10454,,,,,
340,10465,,,,,
312,10476,,,,,
293,10487,,,,,
280,10500,,,,,
276,10511,,,,,
273,10522,,,,,
275,10533,,,,,
280,10545,,,,,
284,10556,,,,,
291,10568,,,,,
298,10579,,,,,
303,10591,,,,,
304,10602,,,,,
304,10613,,,,,
304,10625,,,,,
303,10637,,,,,
303,10648,,,,,
300,10659,,,,,
301,10671,,,,,
303,10682,,,,,
310,10694,,,,,
319,10705,,,,,
319,10717,,,,,
314,10728,,,,,
301,10739,,,,,
296,10750,,,,,
293,10763,,,,,
293,10774,,,,,
295,10785,,,,,
299,10797,,,,,
305,10808,,,,,
387,10819,,,,,
580,10831,,,,,
648,10843,,,,,
310,10854,,,,,
240,10865,,,,,
275,10876,,,,,
287,10888,,,,,
289,10900,,,,,
300,10911,,,,,
309,10923,,,,,
319,10934,,,,,
332,10945,,,,,
349,10956,,,,,
374,10969,,,,,
399,10980,,,,,
427,10991,,,,,
445,11002,,,,,
449,11014,,,,,
439,11025,,,,,
416,11037,,,,,
391,11048,,,,,
361,11060,,,,,
335,11071,,,,,
310,11082,,,,,
292,11095,,,,,
283,11106,,,,,
277,11117,,,,,
280,11128,,,,,
284,11140,,,,,
292,11151,,,,,
298,11163,,,,,
304,11174,,,,,
310,11186,,,,,
313,11197,,,,,
314,11208,,,,,
314,11219,,,,,
314,11232,,,,,
314,11243,,,,,
313,11254,,,,,
313,11266,,,,,
310,11277,,,,,
317,11288,,,,,
322,11300,,,,,
332,11312,,,,,
334,11323,,,,,
326,11334,,,,,
317,11345,,,,,
313,11357,,,,,
318,11369,,,,,
323,11380,,,,,
330,11392,,,,,
337,11403,,,,,
351,11414,,,,,
464,11426,,,,,
660,11438,,,,,
663,11449,,,,,
371,11460,,,,,
313,11471,,,,,
346,11483,,,,,
354,11495,,,,,
363,11506,,,,,
370,11517,,,,,
380,11529,,,,,
390,11540,,,,,
404,11551,,,,,
419,11564,,,,,
439,11575,,,,,
462,11586,,,,,
481,11597,,,,,
493,11609,,,,,
489,11620,,,,,
471,11632,,,,,
440,11643,,,,,
407,11655,,,,,
375,11666,,,,,
341,11677,,,,,
314,11688,,,,,
294,11701,,,,,
282,11712,,,,,
274,11723,,,,,
272,11735,,,,,
274,11746,,,,,
275,11757,,,,,
279,11769,,,,,
282,11781,,,,,
285,11792,,,,,
285,11803,,,,,
286,11814,,,,,
286,11827,,,,,
284,11838,,,,,
285,11849,,,,,
280,11860,,,,,
281,11872,,,,,
281,11883,,,,,
286,11895,,,,,
295,11907,,,,,
309,11918,,,,,
316,11929,,,,,
312,11940,,,,,
305,11952,,,,,
301,11964,,,,,
300,11975,,,,,
299,11986,,,,,
301,11998,,,,,
305,12009,,,,,
305,12020,,,,,
383,12033,,,,,
590,12044,,,,,
660,12055,,,,,
381,12066,,,,,
248,12078,,,,,
282,12089,,,,,
289,12101,,,,,
295,12112,,,,,
301,12124,,,,,
309,12135,,,,,
318,12146,,,,,
328,12158,,,,,
346,12170,,,,,
366,12181,,,,,
391,12192,,,,,
417,12204,,,,,
434,12215,,,,,
440,12227,,,,,
428,12238,,,,,
409,12250,,,,,
381,12261,,,,,
355,12272,,,,,
326,12283,,,,,
301,12296,,,,,
283,12307,,,,,
272,12318,,,,,
267,12329,,,,,
266,12341,,,,,
269,12352,,,,,
275,12364,,,,,
281,12376,,,,,
286,12387,,,,,
289,12398,,,,,
293,12409,,,,,
293,12421,,,,,
295,12433,,,,,
295,12444,,,,,
297,12455,,,,,
297,12467,,,,,
296,12478,,,,,
296,12489,,,,,
299,12502,,,,,
299,12513,,,,,
303,12524,,,,,
309,12535,,,,,
321,12547,,,,,
323,12559,,,,,
317,12570,,,,,
306,12581,,,,,
304,12593,,,,,
302,12604,,,,,
304,12615,,,,,
308,12627,,,,,
307,12639,,,,,
312,12650,,,,,
410,12661,,,,,
626,12673,,,,,
660,12684,,,,,
324,12696,,,,,
259,12707,,,,,
289,12719,,,,,
298,12730,,,,,
301,12741,,,,,
310,12752,,,,,
318,12765,,,,,
329,12776,,,,,
341,12787,,,,,
357,12798,,,,,
380,12810,,,,,
404,12821,,,,,
432,12833,,,,,
447,12845,,,,,
451,12856,,,,,
439,12867,,,,,
416,12878,,,,,
394,12891,,,,,
365,12902,,,,,
339,12913,,,,,
313,12924,,,,,
292,12936,,,,,
285,12947,,,,,
281,12959,,,,,
281,12971,,,,,
284,12982,,,,,
291,12993,,,,,
297,13004,,,,,
304,13016,,,,,
310,13028,,,,,
311,13039,,,,,
316,13050,,,,,
316,13062,,,,,
317,13073,,,,,
314,13084,,,,,
313,13096,,,,,
311,13108,,,,,
309,13119,,,,,
310,13130,,,,,
309,13142,,,,,
318,13153,,,,,
324,13165,,,,,
332,13176,,,,,
333,13188,,,,,
322,13199,,,,,
315,13210,,,,,
309,13221,,,,,
311,13234,,,,,
312,13245,,,,,
313,13256,,,,,
314,13267,,,,,
339,13279,,,,,
483,13291,,,,,
657,13302,,,,,
619,13314,,,,,
264,13325,,,,,
280,13336,,,,,
309,13347,,,,,
314,13360,,,,,
322,13371,,,,,
329,13382,,,,,
340,13393,,,,,
350,13405,,,,,
363,13416,,,,,
382,13428,,,,,
403,13440,,,,,
429,13451,,,,,
452,13462,,,,,
465,13473,,,,,
461,13485,,,,,
445,13497,,,,,
422,13508,,,,,
395,13519,,,,,
367,13531,,,,,
339,13542,,,,,
318,13553,,,,,
302,13565,,,,,
293,13577,,,,,
291,13588,,,,,
290,13599,,,,,
296,13611,,,,,
301,13623,,,,,
310,13634,,,,,
317,13645,,,,,
322,13657,,,,,
326,13668,,,,,
327,13679,,,,,
327,13691,,,,,
325,13703,,,,,
325,13714,,,,,
323,13725,,,,,
322,13736,,,,,
322,13748,,,,,
320,13760,,,,,
323,13771,,,,,
324,13783,,,,,
327,13794,,,,,
330,13805,,,,,
336,13816,,,,,
345,13829,,,,,
344,13840,,,,,
344,13851,,,,,
333,13862,,,,,
328,13874,,,,,
325,13885,,,,,
324,13897,,,,,
325,13908,,,,,
326,13920,,,,,
328,13931,,,,,
397,13942,,,,,
599,13954,,,,,
662,13966,,,,,
448,13977,,,,,
273,13988,,,,,
302,14000,,,,,
311,14011,,,,,
315,14023,,,,,
323,14034,,,,,
330,14046,,,,,
341,14057,,,,,
354,14068,,,,,
369,14080,,,,,
391,14092,,,,,
414,14103,,,,,
442,14114,,,,,
462,14126,,,,,
470,14137,,,,,
464,14148,,,,,
447,14160,,,,,
424,14172,,,,,
399,14183,,,,,
375,14194,,,,,
350,14205,,,,,
332,14217,,,,,
322,14229,,,,,
318,14240,,,,,
319,14252,,,,,
322,14263,,,,,
328,14274,,,,,
333,14285,,,,,
340,14298,,,,,
344,14309,,,,,
344,14320,,,,,
346,14331,,,,,
344,14343,,,,,
345,14355,,,,,
343,14366,,,,,
342,14377,,,,,
341,14389,,,,,
340,14400,,,,,
339,14411,,,,,
338,14424,,,,,
340,14435,,,,,
341,14446,,,,,
341,14457,,,,,
343,14469,,,,,
345,14480,,,,,
349,14492,,,,,
352,14503,,,,,
365,14515,,,,,
365,14526,,,,,
368,14537,,,,,
363,14548,,,,,
352,14561,,,,,
347,14572,,,,,
344,14583,,,,,
346,14595,,,,,
345,14606,,,,,
344,14617,,,,,
380,14629,,,,,
516,14641,,,,,
661,14652,,,,,
645,14663,,,,,
300,14674,,,,,
296,14686,,,,,
318,14698,,,,,
320,14709,,,,,
323,14721,,,,,
329,14732,,,,,
335,14743,,,,,
347,14755,,,,,
360,14767,,,,,
376,14778,,,,,
400,14789,,,,,
421,14800,,,,,
444,14812,,,,,
453,14824,,,,,
452,14835,,,,,
437,14846,,,,,
414,14858,,,,,
