EKG,T,,,,,
345,4963,,,,,
339,4974,,,,,
345,4984,,,,,
341,4995,,,,,
345,5005,,,,,
340,5015,,,,,
345,5025,,,,,
341,5037,,,,,
348,5047,,,,,
345,5057,,,,,
350,5067,,,,,
346,5078,,,,,
348,5088,,,,,
345,5098,,,,,
346,5109,,,,,
345,5120,,,,,
344,5130,,,,,
344,5140,,,,,
343,5150,,,,,
347,5160,,,,,
344,5172,,,,,
348,5182,,,,,
344,5192,,,,,
344,5202,,,,,
339,5213,,,,,
372,5223,,,,,
411,5233,,,,,
412,5244,,,,,
388,5255,,,,,
350,5265,,,,,
342,5275,,,,,
346,5285,,,,,
340,5296,,,,,
346,5307,,,,,
342,5317,,,,,
348,5327,,,,,
345,5338,,,,,
346,5348,,,,,
346,5358,,,,,
349,5369,,,,,
350,5380,,,,,
351,5390,,,,,
353,5400,,,,,
354,5410,,,,,
360,5421,,,,,
357,5431,,,,,
363,5442,,,,,
362,5452,,,,,
367,5463,,,,,
361,5473,,,,,
363,5483,,,,,
353,5493,,,,,
352,5505,,,,,
340,5515,,,,,
341,5525,,,,,
333,5535,,,,,
337,5545,,,,,
333,5556,,,,,
339,5566,,,,,
334,5577,,,,,
339,5587,,,,,
337,5598,,,,,
340,5608,,,,,
338,5618,,,,,
339,5628,,,,,
340,5640,,,,,
340,5650,,,,,
342,5660,,,,,
340,5670,,,,,
342,5681,,,,,
339,5691,,,,,
345,5702,,,,,
339,5712,,,,,
343,5723,,,,,
339,5733,,,,,
345,5743,,,,,
340,5753,,,,,
347,5764,,,,,
343,5775,,,,,
350,5785,,,,,
344,5795,,,,,
347,5806,,,,,
342,5816,,,,,
347,5826,,,,,
341,5837,,,,,
345,5848,,,,,
342,5858,,,,,
345,5868,,,,,
344,5878,,,,,
345,5889,,,,,
344,5899,,,,,
343,5910,,,,,
342,5920,,,,,
336,5931,,,,,
359,5941,,,,,
404,5951,,,,,
411,5961,,,,,
403,5972,,,,,
351,5983,,,,,
341,5993,,,,,
345,6003,,,,,
339,6013,,,,,
345,6024,,,,,
340,6035,,,,,
345,6045,,,,,
341,6055,,,,,
347,6066,,,,,
343,6076,,,,,
348,6086,,,,,
346,6096,,,,,
351,6108,,,,,
350,6118,,,,,
353,6128,,,,,
355,6138,,,,,
358,6149,,,,,
360,6159,,,,,
360,6170,,,,,
363,6180,,,,,
361,6191,,,,,
362,6201,,,,,
353,6211,,,,,
351,6221,,,,,
341,6232,,,,,
340,6243,,,,,
332,6253,,,,,
337,6263,,,,,
330,6274,,,,,
337,6284,,,,,
331,6294,,,,,
338,6305,,,,,
333,6316,,,,,
339,6326,,,,,
334,6336,,,,,
340,6346,,,,,
337,6356,,,,,
340,6368,,,,,
337,6378,,,,,
339,6388,,,,,
339,6398,,,,,
339,6409,,,,,
340,6419,,,,,
339,6429,,,,,
342,6440,,,,,
339,6451,,,,,
343,6461,,,,,
337,6471,,,,,
342,6481,,,,,
339,6492,,,,,
346,6503,,,,,
342,6513,,,,,
348,6523,,,,,
341,6534,,,,,
345,6544,,,,,
339,6554,,,,,
344,6564,,,,,
338,6576,,,,,
343,6586,,,,,
339,6596,,,,,
343,6606,,,,,
340,6617,,,,,
343,6627,,,,,
342,6638,,,,,
342,6648,,,,,
335,6659,,,,,
344,6669,,,,,
384,6679,,,,,
409,6689,,,,,
408,6701,,,,,
358,6711,,,,,
344,6721,,,,,
340,6731,,,,,
343,6742,,,,,
336,6752,,,,,
341,6762,,,,,
338,6773,,,,,
345,6784,,,,,
340,6794,,,,,
347,6804,,,,,
342,6814,,,,,
349,6824,,,,,
345,6836,,,,,
351,6846,,,,,
347,6856,,,,,
353,6866,,,,,
353,6877,,,,,
358,6887,,,,,
358,6897,,,,,
360,6908,,,,,
361,6919,,,,,
359,6929,,,,,
358,6939,,,,,
349,6949,,,,,
345,6960,,,,,
336,6971,,,,,
335,6981,,,,,
330,6991,,,,,
334,7002,,,,,
330,7012,,,,,
336,7022,,,,,
332,7033,,,,,
337,7044,,,,,
332,7054,,,,,
339,7064,,,,,
333,7074,,,,,
339,7085,,,,,
334,7095,,,,,
340,7106,,,,,
337,7116,,,,,
340,7127,,,,,
337,7137,,,,,
340,7147,,,,,
339,7157,,,,,
340,7169,,,,,
339,7179,,,,,
338,7189,,,,,
341,7199,,,,,
338,7209,,,,,
343,7220,,,,,
341,7230,,,,,
347,7241,,,,,
342,7251,,,,,
347,7262,,,,,
340,7272,,,,,
346,7282,,,,,
339,7292,,,,,
344,7304,,,,,
337,7314,,,,,
344,7324,,,,,
339,7334,,,,,
345,7345,,,,,
340,7355,,,,,
345,7366,,,,,
341,7376,,,,,
338,7387,,,,,
341,7397,,,,,
377,7407,,,,,
410,7417,,,,,
407,7428,,,,,
369,7439,,,,,
341,7449,,,,,
342,7459,,,,,
338,7470,,,,,
342,7480,,,,,
338,7490,,,,,
343,7501,,,,,
340,7512,,,,,
346,7522,,,,,
341,7532,,,,,
348,7542,,,,,
342,7553,,,,,
349,7563,,,,,
346,7574,,,,,
353,7584,,,,,
350,7595,,,,,
357,7605,,,,,
355,7615,,,,,
362,7625,,,,,
359,7636,,,,,
363,7647,,,,,
360,7657,,,,,
358,7667,,,,,
352,7677,,,,,
345,7688,,,,,
338,7699,,,,,
333,7709,,,,,
333,7719,,,,,
330,7730,,,,,
334,7740,,,,,
331,7750,,,,,
336,7760,,,,,
332,7772,,,,,
338,7782,,,,,
335,7792,,,,,
341,7802,,,,,
335,7813,,,,,
340,7823,,,,,
335,7834,,,,,
342,7844,,,,,
336,7855,,,,,
341,7865,,,,,
337,7875,,,,,
341,7885,,,,,
338,7896,,,,,
342,7907,,,,,
340,7917,,,,,
341,7927,,,,,
342,7938,,,,,
343,7948,,,,,
345,7958,,,,,
343,7969,,,,,
345,7980,,,,,
342,7990,,,,,
345,8000,,,,,
340,8010,,,,,
345,8020,,,,,
340,8032,,,,,
345,8042,,,,,
341,8052,,,,,
346,8062,,,,,
340,8073,,,,,
345,8083,,,,,
340,8093,,,,,
345,8104,,,,,
334,8115,,,,,
352,8125,,,,,
392,8135,,,,,
410,8145,,,,,
403,8156,,,,,
356,8167,,,,,
342,8177,,,,,
341,8187,,,,,
341,8198,,,,,
339,8208,,,,,
343,8218,,,,,
340,8228,,,,,
343,8240,,,,,
342,8250,,,,,
347,8260,,,,,
344,8270,,,,,
349,8281,,,,,
345,8291,,,,,
352,8302,,,,,
348,8312,,,,,
356,8323,,,,,
353,8333,,,,,
361,8343,,,,,
357,8353,,,,,
364,8365,,,,,
359,8375,,,,,
363,8385,,,,,
355,8395,,,,,
351,8406,,,,,
341,8416,,,,,
337,8426,,,,,
334,8437,,,,,
333,8448,,,,,
332,8458,,,,,
332,8468,,,,,
333,8478,,,,,
332,8488,,,,,
336,8500,,,,,
333,8510,,,,,
338,8520,,,,,
334,8530,,,,,
340,8541,,,,,
335,8551,,,,,
340,8561,,,,,
336,8572,,,,,
341,8583,,,,,
335,8593,,,,,
341,8603,,,,,
336,8613,,,,,
342,8624,,,,,
336,8635,,,,,
341,8645,,,,,
337,8655,,,,,
343,8666,,,,,
341,8676,,,,,
345,8686,,,,,
343,8697,,,,,
342,8708,,,,,
342,8718,,,,,
341,8728,,,,,
342,8738,,,,,
339,8749,,,,,
343,8759,,,,,
339,8770,,,,,
344,8780,,,,,
340,8791,,,,,
345,8801,,,,,
340,8811,,,,,
346,8821,,,,,
335,8833,,,,,
341,8843,,,,,
366,8853,,,,,
414,8863,,,,,
404,8873,,,,,
387,8884,,,,,
340,8894,,,,,
344,8905,,,,,
337,8915,,,,,
340,8926,,,,,
338,8936,,,,,
340,8946,,,,,
340,8956,,,,,
341,8968,,,,,
343,8978,,,,,
342,8988,,,,,
345,8998,,,,,
344,9009,,,,,
349,9019,,,,,
346,9030,,,,,
353,9040,,,,,
350,9051,,,,,
358,9061,,,,,
355,9071,,,,,
361,9081,,,,,
357,9092,,,,,
362,9103,,,,,
353,9113,,,,,
353,9123,,,,,
342,9134,,,,,
341,9144,,,,,
331,9154,,,,,
333,9165,,,,,
328,9176,,,,,
332,9186,,,,,
331,9196,,,,,
333,9206,,,,,
333,9217,,,,,
333,9227,,,,,
335,9238,,,,,
334,9248,,,,,
337,9259,,,,,
334,9269,,,,,
338,9279,,,,,
336,9289,,,,,
340,9300,,,,,
336,9311,,,,,
341,9321,,,,,
335,9331,,,,,
341,9341,,,,,
337,9352,,,,,
341,9363,,,,,
336,9373,,,,,
343,9383,,,,,
339,9394,,,,,
346,9404,,,,,
340,9414,,,,,
344,9424,,,,,
341,9436,,,,,
342,9446,,,,,
339,9456,,,,,
341,9466,,,,,
341,9477,,,,,
341,9487,,,,,
341,9498,,,,,
339,9508,,,,,
343,9519,,,,,
339,9529,,,,,
342,9539,,,,,
331,9549,,,,,
347,9560,,,,,
385,9571,,,,,
412,9581,,,,,
404,9591,,,,,
368,9602,,,,,
338,9612,,,,,
344,9622,,,,,
335,9633,,,,,
339,9644,,,,,
335,9654,,,,,
343,9664,,,,,
339,9674,,,,,
342,9684,,,,,
341,9696,,,,,
344,9706,,,,,
343,9716,,,,,
345,9726,,,,,
348,9737,,,,,
349,9747,,,,,
353,9757,,,,,
353,9768,,,,,
359,9779,,,,,
358,9789,,,,,
363,9799,,,,,
359,9809,,,,,
362,9820,,,,,
354,9831,,,,,
353,9841,,,,,
340,9851,,,,,
339,9862,,,,,
330,9872,,,,,
334,9882,,,,,
328,9892,,,,,
335,9904,,,,,
329,9914,,,,,
335,9924,,,,,
332,9934,,,,,
337,9945,,,,,
334,9955,,,,,
338,9966,,,,,
337,9976,,,,,
338,9987,,,,,
338,9997,,,,,
336,10007,,,,,
340,10018,,,,,
336,10031,,,,,
341,10042,,,,,
336,10053,,,,,
341,10064,,,,,
339,10076,,,,,
340,10087,,,,,
345,10099,,,,,
342,10110,,,,,
346,10122,,,,,
339,10133,,,,,
343,10144,,,,,
341,10156,,,,,
340,10168,,,,,
342,10179,,,,,
338,10190,,,,,
345,10202,,,,,
339,10213,,,,,
343,10224,,,,,
342,10236,,,,,
341,10248,,,,,
336,10259,,,,,
344,10270,,,,,
400,10281,,,,,
405,10293,,,,,
406,10305,,,,,
347,10316,,,,,
340,10328,,,,,
341,10339,,,,,
335,10350,,,,,
341,10362,,,,,
337,10374,,,,,
342,10385,,,,,
342,10396,,,,,
342,10407,,,,,
347,10419,,,,,
342,10431,,,,,
351,10442,,,,,
347,10454,,,,,
353,10465,,,,,
353,10476,,,,,
355,10487,,,,,
361,10500,,,,,
357,10511,,,,,
363,10522,,,,,
356,10533,,,,,
355,10545,,,,,
345,10556,,,,,
337,10568,,,,,
334,10579,,,,,
328,10591,,,,,
334,10602,,,,,
329,10613,,,,,
333,10625,,,,,
334,10637,,,,,
332,10648,,,,,
336,10659,,,,,
332,10671,,,,,
338,10682,,,,,
333,10694,,,,,
336,10705,,,,,
337,10717,,,,,
335,10728,,,,,
339,10739,,,,,
333,10750,,,,,
340,10763,,,,,
335,10774,,,,,
339,10785,,,,,
341,10797,,,,,
340,10808,,,,,
344,10819,,,,,
338,10831,,,,,
343,10843,,,,,
337,10854,,,,,
339,10865,,,,,
339,10876,,,,,
336,10888,,,,,
341,10900,,,,,
337,10911,,,,,
343,10923,,,,,
339,10934,,,,,
341,10945,,,,,
336,10956,,,,,
338,10969,,,,,
381,10980,,,,,
407,10991,,,,,
407,11002,,,,,
341,11014,,,,,
341,11025,,,,,
341,11037,,,,,
337,11048,,,,,
342,11060,,,,,
337,11071,,,,,
345,11082,,,,,
341,11095,,,,,
345,11106,,,,,
346,11117,,,,,
345,11128,,,,,
352,11140,,,,,
348,11151,,,,,
355,11163,,,,,
354,11174,,,,,
359,11186,,,,,
362,11197,,,,,
362,11208,,,,,
366,11219,,,,,
357,11232,,,,,
359,11243,,,,,
347,11254,,,,,
343,11266,,,,,
339,11277,,,,,
333,11288,,,,,
338,11300,,,,,
334,11312,,,,,
340,11323,,,,,
335,11334,,,,,
338,11345,,,,,
341,11357,,,,,
338,11369,,,,,
343,11380,,,,,
338,11392,,,,,
344,11403,,,,,
341,11414,,,,,
343,11426,,,,,
344,11438,,,,,
341,11449,,,,,
347,11460,,,,,
341,11471,,,,,
346,11483,,,,,
344,11495,,,,,
348,11506,,,,,
351,11517,,,,,
346,11529,,,,,
351,11540,,,,,
344,11551,,,,,
349,11564,,,,,
346,11575,,,,,
347,11586,,,,,
348,11597,,,,,
346,11609,,,,,
350,11620,,,,,
345,11632,,,,,
352,11643,,,,,
344,11655,,,,,
344,11666,,,,,
378,11677,,,,,
406,11688,,,,,
408,11701,,,,,
367,11712,,,,,
350,11723,,,,,
347,11735,,,,,
346,11746,,,,,
348,11757,,,,,
345,11769,,,,,
352,11781,,,,,
347,11792,,,,,
353,11803,,,,,
351,11814,,,,,
351,11827,,,,,
356,11838,,,,,
354,11849,,,,,
361,11860,,,,,
357,11872,,,,,
364,11883,,,,,
364,11895,,,,,
366,11907,,,,,
368,11918,,,,,
361,11929,,,,,
363,11940,,,,,
351,11952,,,,,
348,11964,,,,,
340,11975,,,,,
336,11986,,,,,
339,11998,,,,,
334,12009,,,,,
340,12020,,,,,
335,12033,,,,,
340,12044,,,,,
339,12055,,,,,
340,12066,,,,,
343,12078,,,,,
338,12089,,,,,
343,12101,,,,,
338,12112,,,,,
343,12124,,,,,
342,12135,,,,,
341,12146,,,,,
345,12158,,,,,
340,12170,,,,,
346,12181,,,,,
340,12192,,,,,
346,12204,,,,,
345,12215,,,,,
343,12227,,,,,
346,12238,,,,,
341,12250,,,,,
345,12261,,,,,
340,12272,,,,,
344,12283,,,,,
342,12296,,,,,
341,12307,,,,,
345,12318,,,,,
340,12329,,,,,
345,12341,,,,,
335,12352,,,,,
342,12364,,,,,
379,12376,,,,,
406,12387,,,,,
406,12398,,,,,
347,12409,,,,,
343,12421,,,,,
336,12433,,,,,
339,12444,,,,,
339,12455,,,,,
338,12467,,,,,
343,12478,,,,,
339,12489,,,,,
346,12502,,,,,
342,12513,,,,,
347,12524,,,,,
347,12535,,,,,
347,12547,,,,,
353,12559,,,,,
351,12570,,,,,
359,12581,,,,,
357,12593,,,,,
361,12604,,,,,
361,12615,,,,,
359,12627,,,,,
356,12639,,,,,
343,12650,,,,,
343,12661,,,,,
332,12673,,,,,
333,12684,,,,,
333,12696,,,,,
331,12707,,,,,
336,12719,,,,,
332,12730,,,,,
339,12741,,,,,
335,12752,,,,,
337,12765,,,,,
337,12776,,,,,
335,12787,,,,,
341,12798,,,,,
336,12810,,,,,
341,12821,,,,,
337,12833,,,,,
340,12845,,,,,
340,12856,,,,,
337,12867,,,,,
344,12878,,,,,
339,12891,,,,,
345,12902,,,,,
341,12913,,,,,
341,12924,,,,,
342,12936,,,,,
338,12947,,,,,
342,12959,,,,,
336,12971,,,,,
343,12982,,,,,
339,12993,,,,,
340,13004,,,,,
342,13016,,,,,
338,13028,,,,,
342,13039,,,,,
330,13050,,,,,
350,13062,,,,,
398,13073,,,,,
407,13084,,,,,
395,13096,,,,,
338,13108,,,,,
342,13119,,,,,
334,13130,,,,,
340,13142,,,,,
337,13153,,,,,
339,13165,,,,,
341,13176,,,,,
339,13188,,,,,
345,13199,,,,,
340,13210,,,,,
347,13221,,,,,
345,13234,,,,,
349,13245,,,,,
352,13256,,,,,
350,13267,,,,,
358,13279,,,,,
355,13291,,,,,
362,13302,,,,,
357,13314,,,,,
355,13325,,,,,
351,13336,,,,,
339,13347,,,,,
339,13360,,,,,
329,13371,,,,,
332,13382,,,,,
329,13393,,,,,
330,13405,,,,,
333,13416,,,,,
329,13428,,,,,
334,13440,,,,,
331,13451,,,,,
336,13462,,,,,
333,13473,,,,,
334,13485,,,,,
337,13497,,,,,
333,13508,,,,,
339,13519,,,,,
333,13531,,,,,
338,13542,,,,,
335,13553,,,,,
336,13565,,,,,
339,13577,,,,,
337,13588,,,,,
342,13599,,,,,
338,13611,,,,,
343,13623,,,,,
339,13634,,,,,
338,13645,,,,,
339,13657,,,,,
336,13668,,,,,
341,13679,,,,,
336,13691,,,,,
341,13703,,,,,
339,13714,,,,,
339,13725,,,,,
342,13736,,,,,
335,13748,,,,,
336,13760,,,,,
354,13771,,,,,
413,13783,,,,,
406,13794,,,,,
372,13805,,,,,
342,13816,,,,,
336,13829,,,,,
339,13840,,,,,
335,13851,,,,,
340,13862,,,,,
339,13874,,,,,
339,13885,,,,,
343,13897,,,,,
339,13908,,,,,
347,13920,,,,,
342,13931,,,,,
347,13942,,,,,
348,13954,,,,,
349,13966,,,,,
356,13977,,,,,
352,13988,,,,,
361,14000,,,,,
355,14011,,,,,
359,14023,,,,,
355,14034,,,,,
347,14046,,,,,
343,14057,,,,,
331,14068,,,,,
335,14080,,,,,
327,14092,,,,,
331,14103,,,,,
330,14114,,,,,
329,14126,,,,,
334,14137,,,,,
331,14148,,,,,
336,14160,,,,,
332,14172,,,,,
336,14183,,,,,
336,14194,,,,,
335,14205,,,,,
338,14217,,,,,
333,14229,,,,,
340,14240,,,,,
335,14252,,,,,
338,14263,,,,,
339,14274,,,,,
337,14285,,,,,
344,14298,,,,,
338,14309,,,,,
344,14320,,,,,
339,14331,,,,,
341,14343,,,,,
341,14355,,,,,
338,14366,,,,,
342,14377,,,,,
336,14389,,,,,
342,14400,,,,,
338,14411,,,,,
341,14424,,,,,
341,14435,,,,,
339,14446,,,,,
337,14457,,,,,
338,14469,,,,,
385,14480,,,,,
407,14492,,,,,
406,14503,,,,,
347,14515,,,,,
339,14526,,,,,
343,14537,,,,,
336,14548,,,,,
342,14561,,,,,
339,14572,,,,,
342,14583,,,,,
344,14595,,,,,
341,14606,,,,,
348,14617,,,,,
343,14629,,,,,
351,14641,,,,,
348,14652,,,,,
352,14663,,,,,
357,14674,,,,,
355,14686,,,,,
363,14698,,,,,
359,14709,,,,,
365,14721,,,,,
359,14732,,,,,
356,14743,,,,,
349,14755,,,,,
339,14767,,,,,
339,14778,,,,,
331,14789,,,,,
336,14800,,,,,
332,14812,,,,,
334,14824,,,,,
336,14835,,,,,
334,14846,,,,,
339,14858,,,,,
