EKG,T,,,,,
371,8541,,,,,
392,8551,,,,,
371,8561,,,,,
394,8572,,,,,
361,8583,,,,,
373,8593,,,,,
329,8603,,,,,
340,8613,,,,,
306,8624,,,,,
326,8635,,,,,
302,8645,,,,,
325,8655,,,,,
302,8666,,,,,
325,8676,,,,,
306,8686,,,,,
324,8697,,,,,
314,8708,,,,,
324,8718,,,,,
318,8728,,,,,
323,8738,,,,,
324,8749,,,,,
323,8759,,,,,
332,8770,,,,,
320,8780,,,,,
334,8791,,,,,
319,8801,,,,,
339,8811,,,,,
315,8821,,,,,
341,8833,,,,,
318,8843,,,,,
344,8853,,,,,
313,8863,,,,,
347,8873,,,,,
328,8884,,,,,
357,8894,,,,,
327,8905,,,,,
340,8915,,,,,
314,8926,,,,,
334,8936,,,,,
318,8946,,,,,
334,8956,,,,,
319,8968,,,,,
315,8978,,,,,
385,8988,,,,,
572,8998,,,,,
492,9009,,,,,
253,9019,,,,,
256,9030,,,,,
297,9040,,,,,
329,9051,,,,,
316,9061,,,,,
339,9071,,,,,
319,9081,,,,,
347,9092,,,,,
326,9103,,,,,
356,9113,,,,,
330,9123,,,,,
361,9134,,,,,
340,9144,,,,,
371,9154,,,,,
354,9165,,,,,
383,9176,,,,,
369,9186,,,,,
394,9196,,,,,
381,9206,,,,,
395,9217,,,,,
380,9227,,,,,
382,9238,,,,,
360,9248,,,,,
345,9259,,,,,
329,9269,,,,,
314,9279,,,,,
318,9289,,,,,
304,9300,,,,,
317,9311,,,,,
301,9321,,,,,
322,9331,,,,,
305,9341,,,,,
330,9352,,,,,
308,9363,,,,,
335,9373,,,,,
311,9383,,,,,
339,9394,,,,,
313,9404,,,,,
334,9414,,,,,
313,9424,,,,,
333,9436,,,,,
311,9446,,,,,
337,9456,,,,,
315,9466,,,,,
318,9477,,,,,
315,9487,,,,,
326,9498,,,,,
321,9508,,,,,
333,9519,,,,,
336,9529,,,,,
331,9539,,,,,
336,9549,,,,,
316,9560,,,,,
329,9571,,,,,
315,9581,,,,,
336,9591,,,,,
311,9602,,,,,
335,9612,,,,,
308,9622,,,,,
403,9633,,,,,
532,9644,,,,,
456,9654,,,,,
215,9664,,,,,
255,9674,,,,,
288,9684,,,,,
326,9696,,,,,
313,9706,,,,,
336,9716,,,,,
323,9726,,,,,
339,9737,,,,,
333,9747,,,,,
341,9757,,,,,
339,9768,,,,,
343,9779,,,,,
350,9789,,,,,
347,9799,,,,,
364,9809,,,,,
361,9820,,,,,
391,9831,,,,,
379,9841,,,,,
401,9851,,,,,
383,9862,,,,,
405,9872,,,,,
369,9882,,,,,
380,9892,,,,,
336,9904,,,,,
342,9914,,,,,
315,9924,,,,,
328,9934,,,,,
305,9945,,,,,
326,9955,,,,,
311,9966,,,,,
