EKG,T,,,,,
306,1750,,,,,
304,1760,,,,,
305,1770,,,,,
309,1781,,,,,
310,1792,,,,,
305,1802,,,,,
315,1812,,,,,
311,1822,,,,,
319,1832,,,,,
324,1844,,,,,
317,1854,,,,,
317,1864,,,,,
330,1874,,,,,
329,1885,,,,,
323,1895,,,,,
335,1905,,,,,
333,1916,,,,,
319,1927,,,,,
319,1937,,,,,
311,1947,,,,,
307,1957,,,,,
308,1968,,,,,
310,1979,,,,,
303,1989,,,,,
302,1999,,,,,
305,2010,,,,,
294,2020,,,,,
312,2030,,,,,
309,2041,,,,,
307,2052,,,,,
319,2062,,,,,
313,2072,,,,,
308,2082,,,,,
307,2093,,,,,
310,2103,,,,,
306,2114,,,,,
318,2124,,,,,
314,2135,,,,,
318,2145,,,,,
312,2155,,,,,
307,2165,,,,,
313,2177,,,,,
307,2187,,,,,
312,2197,,,,,
308,2207,,,,,
310,2217,,,,,
318,2228,,,,,
317,2238,,,,,
322,2249,,,,,
320,2259,,,,,
323,2270,,,,,
312,2280,,,,,
309,2290,,,,,
300,2300,,,,,
313,2312,,,,,
293,2322,,,,,
302,2332,,,,,
297,2342,,,,,
299,2353,,,,,
296,2363,,,,,
289,2374,,,,,
322,2384,,,,,
404,2395,,,,,
417,2405,,,,,
339,2415,,,,,
308,2425,,,,,
303,2436,,,,,
303,2447,,,,,
298,2457,,,,,
303,2467,,,,,
302,2478,,,,,
305,2488,,,,,
307,2498,,,,,
310,2509,,,,,
309,2520,,,,,
312,2530,,,,,
306,2540,,,,,
322,2550,,,,,
318,2561,,,,,
307,2571,,,,,
326,2582,,,,,
324,2592,,,,,
326,2603,,,,,
340,2613,,,,,
335,2623,,,,,
327,2633,,,,,
335,2644,,,,,
343,2655,,,,,
347,2665,,,,,
342,2675,,,,,
342,2685,,,,,
336,2696,,,,,
323,2707,,,,,
318,2717,,,,,
321,2727,,,,,
317,2738,,,,,
316,2748,,,,,
320,2758,,,,,
327,2768,,,,,
316,2780,,,,,
329,2790,,,,,
330,2800,,,,,
332,2810,,,,,
323,2821,,,,,
328,2831,,,,,
332,2842,,,,,
331,2852,,,,,
327,2863,,,,,
334,2873,,,,,
331,2883,,,,,
325,2893,,,,,
333,2904,,,,,
331,2915,,,,,
330,2925,,,,,
330,2935,,,,,
338,2946,,,,,
332,2956,,,,,
330,2966,,,,,
332,2977,,,,,
332,2988,,,,,
339,2998,,,,,
335,3008,,,,,
339,3018,,,,,
348,3028,,,,,
340,3040,,,,,
342,3050,,,,,
330,3060,,,,,
333,3070,,,,,
319,3081,,,,,
318,3091,,,,,
319,3101,,,,,
320,3112,,,,,
312,3123,,,,,
317,3133,,,,,
319,3143,,,,,
307,3153,,,,,
340,3164,,,,,
418,3175,,,,,
431,3185,,,,,
355,3195,,,,,
321,3206,,,,,
315,3216,,,,,
311,3226,,,,,
317,3236,,,,,
311,3248,,,,,
315,3258,,,,,
326,3268,,,,,
323,3278,,,,,
324,3289,,,,,
335,3299,,,,,
329,3310,,,,,
329,3320,,,,,
335,3331,,,,,
337,3341,,,,,
345,3351,,,,,
327,3361,,,,,
347,3373,,,,,
349,3383,,,,,
349,3393,,,,,
353,3403,,,,,
357,3414,,,,,
356,3424,,,,,
355,3434,,,,,
350,3445,,,,,
358,3456,,,,,
356,3466,,,,,
354,3476,,,,,
347,3486,,,,,
341,3496,,,,,
329,3508,,,,,
324,3518,,,,,
335,3528,,,,,
330,3538,,,,,
340,3549,,,,,
333,3559,,,,,
333,3569,,,,,
333,3580,,,,,
340,3591,,,,,
337,3601,,,,,
332,3611,,,,,
333,3621,,,,,
335,3632,,,,,
323,3643,,,,,
321,3653,,,,,
332,3663,,,,,
326,3674,,,,,
320,3684,,,,,
323,3694,,,,,
331,3705,,,,,
321,3716,,,,,
321,3726,,,,,
317,3736,,,,,
321,3746,,,,,
324,3757,,,,,
319,3767,,,,,
324,3778,,,,,
327,3788,,,,,
322,3799,,,,,
329,3809,,,,,
340,3819,,,,,
329,3829,,,,,
326,3841,,,,,
323,3851,,,,,
322,3861,,,,,
314,3871,,,,,
315,3881,,,,,
315,3892,,,,,
319,3902,,,,,
326,3913,,,,,
311,3923,,,,,
350,3934,,,,,
415,3944,,,,,
427,3954,,,,,
358,3964,,,,,
334,3976,,,,,
324,3986,,,,,
330,3996,,,,,
325,4006,,,,,
329,4017,,,,,
331,4027,,,,,
331,4038,,,,,
328,4048,,,,,
344,4059,,,,,
337,4069,,,,,
346,4079,,,,,
347,4089,,,,,
350,4100,,,,,
349,4111,,,,,
357,4121,,,,,
352,4131,,,,,
361,4142,,,,,
365,4152,,,,,
372,4162,,,,,
370,4173,,,,,
373,4184,,,,,
380,4194,,,,,
373,4204,,,,,
363,4214,,,,,
378,4225,,,,,
368,4235,,,,,
361,4246,,,,,
356,4256,,,,,
349,4267,,,,,
343,4277,,,,,
346,4287,,,,,
341,4297,,,,,
342,4308,,,,,
345,4319,,,,,
341,4329,,,,,
346,4339,,,,,
342,4349,,,,,
346,4360,,,,,
334,4371,,,,,
337,4381,,,,,
344,4391,,,,,
345,4402,,,,,
340,4412,,,,,
338,4422,,,,,
336,4432,,,,,
337,4444,,,,,
333,4454,,,,,
335,4464,,,,,
339,4474,,,,,
332,4485,,,,,
330,4495,,,,,
331,4506,,,,,
330,4516,,,,,
334,4527,,,,,
333,4537,,,,,
334,4547,,,,,
336,4557,,,,,
334,4568,,,,,
336,4579,,,,,
335,4589,,,,,
324,4599,,,,,
311,4610,,,,,
317,4620,,,,,
321,4630,,,,,
315,4641,,,,,
323,4652,,,,,
322,4662,,,,,
308,4672,,,,,
310,4682,,,,,
336,4692,,,,,
408,4704,,,,,
427,4714,,,,,
367,4724,,,,,
350,4734,,,,,
344,4745,,,,,
349,4755,,,,,
348,4765,,,,,
355,4776,,,,,
355,4787,,,,,
356,4797,,,,,
357,4807,,,,,
351,4817,,,,,
362,4828,,,,,
352,4839,,,,,
361,4849,,,,,
362,4859,,,,,
360,4870,,,,,
357,4880,,,,,
363,4890,,,,,
361,4900,,,,,
361,4912,,,,,
369,4922,,,,,
374,4932,,,,,
372,4942,,,,,
375,4953,,,,,
369,4963,,,,,
366,4974,,,,,
365,4984,,,,,
356,4995,,,,,
355,5005,,,,,
345,5015,,,,,
339,5025,,,,,
329,5037,,,,,
334,5047,,,,,
330,5057,,,,,
334,5067,,,,,
330,5078,,,,,
320,5088,,,,,
320,5098,,,,,
325,5109,,,,,
325,5120,,,,,
329,5130,,,,,
325,5140,,,,,
328,5150,,,,,
318,5160,,,,,
317,5172,,,,,
313,5182,,,,,
318,5192,,,,,
319,5202,,,,,
319,5213,,,,,
320,5223,,,,,
311,5233,,,,,
312,5244,,,,,
317,5255,,,,,
315,5265,,,,,
314,5275,,,,,
309,5285,,,,,
314,5296,,,,,
312,5307,,,,,
311,5317,,,,,
313,5327,,,,,
310,5338,,,,,
312,5348,,,,,
318,5358,,,,,
319,5369,,,,,
320,5380,,,,,
315,5390,,,,,
315,5400,,,,,
301,5410,,,,,
301,5421,,,,,
296,5431,,,,,
297,5442,,,,,
295,5452,,,,,
301,5463,,,,,
298,5473,,,,,
283,5483,,,,,
300,5493,,,,,
359,5505,,,,,
406,5515,,,,,
373,5525,,,,,
311,5535,,,,,
295,5545,,,,,
294,5556,,,,,
289,5566,,,,,
286,5577,,,,,
295,5587,,,,,
287,5598,,,,,
301,5608,,,,,
291,5618,,,,,
299,5628,,,,,
296,5640,,,,,
295,5650,,,,,
301,5660,,,,,
298,5670,,,,,
310,5681,,,,,
308,5691,,,,,
309,5702,,,,,
313,5712,,,,,
314,5723,,,,,
313,5733,,,,,
325,5743,,,,,
325,5753,,,,,
329,5764,,,,,
318,5775,,,,,
332,5785,,,,,
327,5795,,,,,
326,5806,,,,,
311,5816,,,,,
307,5826,,,,,
301,5837,,,,,
302,5848,,,,,
301,5858,,,,,
300,5868,,,,,
306,5878,,,,,
300,5889,,,,,
303,5899,,,,,
304,5910,,,,,
302,5920,,,,,
308,5931,,,,,
310,5941,,,,,
307,5951,,,,,
315,5961,,,,,
310,5972,,,,,
317,5983,,,,,
316,5993,,,,,
309,6003,,,,,
311,6013,,,,,
318,6024,,,,,
316,6035,,,,,
317,6045,,,,,
313,6055,,,,,
313,6066,,,,,
319,6076,,,,,
314,6086,,,,,
319,6096,,,,,
315,6108,,,,,
305,6118,,,,,
323,6128,,,,,
320,6138,,,,,
317,6149,,,,,
319,6159,,,,,
322,6170,,,,,
317,6180,,,,,
327,6191,,,,,
318,6201,,,,,
333,6211,,,,,
331,6221,,,,,
335,6232,,,,,
334,6243,,,,,
327,6253,,,,,
323,6263,,,,,
319,6274,,,,,
316,6284,,,,,
322,6294,,,,,
324,6305,,,,,
315,6316,,,,,
322,6326,,,,,
308,6336,,,,,
327,6346,,,,,
415,6356,,,,,
436,6368,,,,,
372,6378,,,,,
327,6388,,,,,
320,6398,,,,,
311,6409,,,,,
308,6419,,,,,
309,6429,,,,,
315,6440,,,,,
322,6451,,,,,
315,6461,,,,,
325,6471,,,,,
321,6481,,,,,
326,6492,,,,,
324,6503,,,,,
326,6513,,,,,
333,6523,,,,,
328,6534,,,,,
333,6544,,,,,
339,6554,,,,,
344,6564,,,,,
333,6576,,,,,
346,6586,,,,,
342,6596,,,,,
350,6606,,,,,
346,6617,,,,,
347,6627,,,,,
347,6638,,,,,
346,6648,,,,,
331,6659,,,,,
332,6669,,,,,
324,6679,,,,,
312,6689,,,,,
306,6701,,,,,
292,6711,,,,,
302,6721,,,,,
289,6731,,,,,
301,6742,,,,,
298,6752,,,,,
291,6762,,,,,
288,6773,,,,,
295,6784,,,,,
295,6794,,,,,
292,6804,,,,,
295,6814,,,,,
291,6824,,,,,
300,6836,,,,,
297,6846,,,,,
302,6856,,,,,
299,6866,,,,,
295,6877,,,,,
299,6887,,,,,
300,6897,,,,,
293,6908,,,,,
289,6919,,,,,
293,6929,,,,,
292,6939,,,,,
287,6949,,,,,
289,6960,,,,,
294,6971,,,,,
297,6981,,,,,
295,6991,,,,,
303,7002,,,,,
309,7012,,,,,
307,7022,,,,,
310,7033,,,,,
302,7044,,,,,
307,7054,,,,,
300,7064,,,,,
305,7074,,,,,
302,7085,,,,,
300,7095,,,,,
309,7106,,,,,
301,7116,,,,,
296,7127,,,,,
317,7137,,,,,
377,7147,,,,,
418,7157,,,,,
370,7169,,,,,
315,7179,,,,,
306,7189,,,,,
299,7199,,,,,
303,7209,,,,,
302,7220,,,,,
295,7230,,,,,
289,7241,,,,,
282,7251,,,,,
281,7262,,,,,
287,7272,,,,,
279,7282,,,,,
282,7292,,,,,
284,7304,,,,,
281,7314,,,,,
284,7324,,,,,
288,7334,,,,,
289,7345,,,,,
293,7355,,,,,
296,7366,,,,,
297,7376,,,,,
293,7387,,,,,
311,7397,,,,,
307,7407,,,,,
311,7417,,,,,
309,7428,,,,,
316,7439,,,,,
301,7449,,,,,
299,7459,,,,,
289,7470,,,,,
291,7480,,,,,
291,7490,,,,,
291,7501,,,,,
297,7512,,,,,
293,7522,,,,,
297,7532,,,,,
304,7542,,,,,
296,7553,,,,,
307,7563,,,,,
307,7574,,,,,
310,7584,,,,,
314,7595,,,,,
314,7605,,,,,
315,7615,,,,,
317,7625,,,,,
311,7636,,,,,
307,7647,,,,,
323,7657,,,,,
313,7667,,,,,
328,7677,,,,,
321,7688,,,,,
321,7699,,,,,
320,7709,,,,,
325,7719,,,,,
313,7730,,,,,
328,7740,,,,,
335,7750,,,,,
329,7760,,,,,
330,7772,,,,,
336,7782,,,,,
331,7792,,,,,
318,7802,,,,,
324,7813,,,,,
324,7823,,,,,
324,7834,,,,,
320,7844,,,,,
326,7855,,,,,
318,7865,,,,,
315,7875,,,,,
337,7885,,,,,
400,7896,,,,,
442,7907,,,,,
389,7917,,,,,
337,7927,,,,,
331,7938,,,,,
319,7948,,,,,
327,7958,,,,,
327,7969,,,,,
311,7980,,,,,
328,7990,,,,,
322,8000,,,,,
330,8010,,,,,
334,8020,,,,,
337,8032,,,,,
334,8042,,,,,
339,8052,,,,,
334,8062,,,,,
345,8073,,,,,
343,8083,,,,,
336,8093,,,,,
354,8104,,,,,
352,8115,,,,,
349,8125,,,,,
351,8135,,,,,
357,8145,,,,,
358,8156,,,,,
356,8167,,,,,
363,8177,,,,,
355,8187,,,,,
351,8198,,,,,
338,8208,,,,,
339,8218,,,,,
336,8228,,,,,
333,8240,,,,,
333,8250,,,,,
335,8260,,,,,
334,8270,,,,,
335,8281,,,,,
335,8291,,,,,
339,8302,,,,,
341,8312,,,,,
342,8323,,,,,
340,8333,,,,,
341,8343,,,,,
340,8353,,,,,
337,8365,,,,,
341,8375,,,,,
343,8385,,,,,
340,8395,,,,,
345,8406,,,,,
341,8416,,,,,
347,8426,,,,,
339,8437,,,,,
340,8448,,,,,
338,8458,,,,,
345,8468,,,,,
340,8478,,,,,
353,8488,,,,,
358,8500,,,,,
351,8510,,,,,
358,8520,,,,,
344,8530,,,,,
343,8541,,,,,
334,8551,,,,,
336,8561,,,,,
337,8572,,,,,
338,8583,,,,,
333,8593,,,,,
337,8603,,,,,
328,8613,,,,,
319,8624,,,,,
363,8635,,,,,
436,8645,,,,,
443,8655,,,,,
356,8666,,,,,
326,8676,,,,,
316,8686,,,,,
312,8697,,,,,
320,8708,,,,,
323,8718,,,,,
328,8728,,,,,
323,8738,,,,,
330,8749,,,,,
329,8759,,,,,
331,8770,,,,,
331,8780,,,,,
328,8791,,,,,
333,8801,,,,,
335,8811,,,,,
333,8821,,,,,
340,8833,,,,,
336,8843,,,,,
341,8853,,,,,
349,8863,,,,,
347,8873,,,,,
347,8884,,,,,
351,8894,,,,,
350,8905,,,,,
346,8915,,,,,
348,8926,,,,,
348,8936,,,,,
336,8946,,,,,
330,8956,,,,,
331,8968,,,,,
322,8978,,,,,
317,8988,,,,,
320,8998,,,,,
322,9009,,,,,
322,9019,,,,,
323,9030,,,,,
323,9040,,,,,
322,9051,,,,,
317,9061,,,,,
310,9071,,,,,
327,9081,,,,,
326,9092,,,,,
324,9103,,,,,
325,9113,,,,,
324,9123,,,,,
328,9134,,,,,
325,9144,,,,,
320,9154,,,,,
336,9165,,,,,
321,9176,,,,,
325,9186,,,,,
322,9196,,,,,
320,9206,,,,,
320,9217,,,,,
323,9227,,,,,
327,9238,,,,,
321,9248,,,,,
318,9259,,,,,
328,9269,,,,,
332,9279,,,,,
332,9289,,,,,
328,9300,,,,,
337,9311,,,,,
322,9321,,,,,
314,9331,,,,,
314,9341,,,,,
317,9352,,,,,
321,9363,,,,,
313,9373,,,,,
312,9383,,,,,
301,9394,,,,,
291,9404,,,,,
325,9414,,,,,
407,9424,,,,,
425,9436,,,,,
357,9446,,,,,
309,9456,,,,,
305,9466,,,,,
304,9477,,,,,
299,9487,,,,,
301,9498,,,,,
302,9508,,,,,
311,9519,,,,,
307,9529,,,,,
308,9539,,,,,
310,9549,,,,,
309,9560,,,,,
314,9571,,,,,
308,9581,,,,,
317,9591,,,,,
326,9602,,,,,
318,9612,,,,,
323,9622,,,,,
329,9633,,,,,
327,9644,,,,,
337,9654,,,,,
337,9664,,,,,
340,9674,,,,,
346,9684,,,,,
342,9696,,,,,
349,9706,,,,,
341,9716,,,,,
334,9726,,,,,
323,9737,,,,,
321,9747,,,,,
312,9757,,,,,
313,9768,,,,,
317,9779,,,,,
321,9789,,,,,
321,9799,,,,,
327,9809,,,,,
323,9820,,,,,
313,9831,,,,,
328,9841,,,,,
323,9851,,,,,
323,9862,,,,,
322,9872,,,,,
329,9882,,,,,
323,9892,,,,,
320,9904,,,,,
327,9914,,,,,
326,9924,,,,,
328,9934,,,,,
323,9945,,,,,
326,9955,,,,,
329,9966,,,,,
330,9976,,,,,
334,9987,,,,,
324,9997,,,,,
333,10007,,,,,
331,10018,,,,,
338,10031,,,,,
349,10042,,,,,
347,10053,,,,,
342,10064,,,,,
350,10076,,,,,
334,10087,,,,,
329,10099,,,,,
326,10110,,,,,
330,10122,,,,,
326,10133,,,,,
332,10144,,,,,
329,10156,,,,,
326,10168,,,,,
313,10179,,,,,
364,10190,,,,,
441,10202,,,,,
397,10213,,,,,
325,10224,,,,,
317,10236,,,,,
315,10248,,,,,
320,10259,,,,,
318,10270,,,,,
315,10281,,,,,
320,10293,,,,,
318,10305,,,,,
316,10316,,,,,
327,10328,,,,,
327,10339,,,,,
330,10350,,,,,
329,10362,,,,,
330,10374,,,,,
328,10385,,,,,
336,10396,,,,,
337,10407,,,,,
341,10419,,,,,
343,10431,,,,,
345,10442,,,,,
344,10454,,,,,
344,10465,,,,,
346,10476,,,,,
347,10487,,,,,
336,10500,,,,,
328,10511,,,,,
318,10522,,,,,
323,10533,,,,,
311,10545,,,,,
315,10556,,,,,
315,10568,,,,,
317,10579,,,,,
320,10591,,,,,
324,10602,,,,,
320,10613,,,,,
323,10625,,,,,
324,10637,,,,,
324,10648,,,,,
317,10659,,,,,
325,10671,,,,,
326,10682,,,,,
315,10694,,,,,
321,10705,,,,,
321,10717,,,,,
325,10728,,,,,
313,10739,,,,,
330,10750,,,,,
323,10763,,,,,
334,10774,,,,,
331,10785,,,,,
336,10797,,,,,
330,10808,,,,,
332,10819,,,,,
324,10831,,,,,
323,10843,,,,,
324,10854,,,,,
323,10865,,,,,
325,10876,,,,,
327,10888,,,,,
322,10900,,,,,
316,10911,,,,,
364,10923,,,,,
439,10934,,,,,
403,10945,,,,,
339,10956,,,,,
325,10969,,,,,
317,10980,,,,,
321,10991,,,,,
325,11002,,,,,
326,11014,,,,,
327,11025,,,,,
336,11037,,,,,
333,11048,,,,,
334,11060,,,,,
336,11071,,,,,
336,11082,,,,,
341,11095,,,,,
340,11106,,,,,
349,11117,,,,,
351,11128,,,,,
348,11140,,,,,
353,11151,,,,,
362,11163,,,,,
357,11174,,,,,
362,11186,,,,,
362,11197,,,,,
360,11208,,,,,
353,11219,,,,,
349,11232,,,,,
338,11243,,,,,
340,11254,,,,,
335,11266,,,,,
328,11277,,,,,
334,11288,,,,,
340,11300,,,,,
345,11312,,,,,
350,11323,,,,,
358,11334,,,,,
356,11345,,,,,
362,11357,,,,,
372,11369,,,,,
370,11380,,,,,
369,11392,,,,,
372,11403,,,,,
369,11414,,,,,
365,11426,,,,,
372,11438,,,,,
368,11449,,,,,
362,11460,,,,,
362,11471,,,,,
367,11483,,,,,
367,11495,,,,,
369,11506,,,,,
370,11517,,,,,
375,11529,,,,,
362,11540,,,,,
359,11551,,,,,
349,11564,,,,,
349,11575,,,,,
349,11586,,,,,
346,11597,,,,,
345,11609,,,,,
346,11620,,,,,
341,11632,,,,,
336,11643,,,,,
405,11655,,,,,
447,11666,,,,,
394,11677,,,,,
338,11688,,,,,
332,11701,,,,,
331,11712,,,,,
333,11723,,,,,
328,11735,,,,,
338,11746,,,,,
331,11757,,,,,
343,11769,,,,,
335,11781,,,,,
338,11792,,,,,
337,11803,,,,,
337,11814,,,,,
338,11827,,,,,
331,11838,,,,,
337,11849,,,,,
338,11860,,,,,
341,11872,,,,,
337,11883,,,,,
343,11895,,,,,
345,11907,,,,,
336,11918,,,,,
348,11929,,,,,
340,11940,,,,,
341,11952,,,,,
327,11964,,,,,
315,11975,,,,,
315,11986,,,,,
314,11998,,,,,
305,12009,,,,,
313,12020,,,,,
301,12033,,,,,
307,12044,,,,,
311,12055,,,,,
315,12066,,,,,
305,12078,,,,,
313,12089,,,,,
315,12101,,,,,
305,12112,,,,,
317,12124,,,,,
306,12135,,,,,
319,12146,,,,,
355,12158,,,,,
350,12170,,,,,
362,12181,,,,,
363,12192,,,,,
373,12204,,,,,
368,12215,,,,,
381,12227,,,,,
368,12238,,,,,
371,12250,,,,,
368,12261,,,,,
368,12272,,,,,
364,12283,,,,,
379,12296,,,,,
363,12307,,,,,
375,12318,,,,,
366,12329,,,,,
353,12341,,,,,
345,12352,,,,,
343,12364,,,,,
345,12376,,,,,
337,12387,,,,,
342,12398,,,,,
335,12409,,,,,
343,12421,,,,,
334,12433,,,,,
413,12444,,,,,
449,12455,,,,,
384,12467,,,,,
328,12478,,,,,
331,12489,,,,,
327,12502,,,,,
326,12513,,,,,
325,12524,,,,,
320,12535,,,,,
326,12547,,,,,
332,12559,,,,,
330,12570,,,,,
339,12581,,,,,
334,12593,,,,,
329,12604,,,,,
325,12615,,,,,
331,12627,,,,,
345,12639,,,,,
337,12650,,,,,
348,12661,,,,,
342,12673,,,,,
341,12684,,,,,
351,12696,,,,,
350,12707,,,,,
343,12719,,,,,
340,12730,,,,,
347,12741,,,,,
329,12752,,,,,
323,12765,,,,,
316,12776,,,,,
317,12787,,,,,
315,12798,,,,,
314,12810,,,,,
315,12821,,,,,
309,12833,,,,,
321,12845,,,,,
316,12856,,,,,
322,12867,,,,,
309,12878,,,,,
318,12891,,,,,
318,12902,,,,,
304,12913,,,,,
325,12924,,,,,
313,12936,,,,,
315,12947,,,,,
316,12959,,,,,
307,12971,,,,,
306,12982,,,,,
308,12993,,,,,
305,13004,,,,,
322,13016,,,,,
305,13028,,,,,
307,13039,,,,,
313,13050,,,,,
296,13062,,,,,
311,13073,,,,,
307,13084,,,,,
304,13096,,,,,
314,13108,,,,,
310,13119,,,,,
307,13130,,,,,
316,13142,,,,,
310,13153,,,,,
313,13165,,,,,
322,13176,,,,,
310,13188,,,,,
297,13199,,,,,
304,13210,,,,,
298,13221,,,,,
296,13234,,,,,
300,13245,,,,,
302,13256,,,,,
298,13267,,,,,
321,13279,,,,,
392,13291,,,,,
415,13302,,,,,
339,13314,,,,,
306,13325,,,,,
304,13336,,,,,
294,13347,,,,,
300,13360,,,,,
297,13371,,,,,
303,13382,,,,,
303,13393,,,,,
306,13405,,,,,
305,13416,,,,,
311,13428,,,,,
322,13440,,,,,
315,13451,,,,,
316,13462,,,,,
314,13473,,,,,
323,13485,,,,,
327,13497,,,,,
338,13508,,,,,
334,13519,,,,,
345,13531,,,,,
343,13542,,,,,
349,13553,,,,,
350,13565,,,,,
349,13577,,,,,
338,13588,,,,,
334,13599,,,,,
331,13611,,,,,
314,13623,,,,,
325,13634,,,,,
322,13645,,,,,
320,13657,,,,,
323,13668,,,,,
318,13679,,,,,
324,13691,,,,,
321,13703,,,,,
323,13714,,,,,
337,13725,,,,,
329,13736,,,,,
332,13748,,,,,
340,13760,,,,,
339,13771,,,,,
337,13783,,,,,
325,13794,,,,,
333,13805,,,,,
329,13816,,,,,
329,13829,,,,,
336,13840,,,,,
335,13851,,,,,
330,13862,,,,,
337,13874,,,,,
325,13885,,,,,
332,13897,,,,,
331,13908,,,,,
333,13920,,,,,
338,13931,,,,,
329,13942,,,,,
330,13954,,,,,
333,13966,,,,,
328,13977,,,,,
341,13988,,,,,
348,14000,,,,,
343,14011,,,,,
347,14023,,,,,
321,14034,,,,,
320,14046,,,,,
327,14057,,,,,
314,14068,,,,,
319,14080,,,,,
312,14092,,,,,
323,14103,,,,,
310,14114,,,,,
346,14126,,,,,
421,14137,,,,,
409,14148,,,,,
332,14160,,,,,
316,14172,,,,,
308,14183,,,,,
308,14194,,,,,
302,14205,,,,,
313,14217,,,,,
317,14229,,,,,
315,14240,,,,,
317,14252,,,,,
315,14263,,,,,
314,14274,,,,,
313,14285,,,,,
319,14298,,,,,
341,14309,,,,,
335,14320,,,,,
337,14331,,,,,
335,14343,,,,,
333,14355,,,,,
340,14366,,,,,
350,14377,,,,,
360,14389,,,,,
344,14400,,,,,
346,14411,,,,,
352,14424,,,,,
326,14435,,,,,
345,14446,,,,,
330,14457,,,,,
326,14469,,,,,
323,14480,,,,,
317,14492,,,,,
317,14503,,,,,
326,14515,,,,,
323,14526,,,,,
331,14537,,,,,
333,14548,,,,,
329,14561,,,,,
335,14572,,,,,
336,14583,,,,,
340,14595,,,,,
335,14606,,,,,
336,14617,,,,,
336,14629,,,,,
337,14641,,,,,
338,14652,,,,,
336,14663,,,,,
332,14674,,,,,
333,14686,,,,,
348,14698,,,,,
340,14709,,,,,
331,14721,,,,,
321,14732,,,,,
330,14743,,,,,
333,14755,,,,,
327,14767,,,,,
322,14778,,,,,
325,14789,,,,,
331,14800,,,,,
345,14812,,,,,
342,14824,,,,,
340,14835,,,,,
339,14846,,,,,
331,14858,,,,,
