EKG,T,,,,,
353,2280,,,,,
357,2290,,,,,
355,2300,,,,,
357,2312,,,,,
355,2322,,,,,
359,2332,,,,,
357,2342,,,,,
361,2353,,,,,
360,2363,,,,,
363,2374,,,,,
363,2384,,,,,
366,2395,,,,,
367,2405,,,,,
370,2415,,,,,
371,2425,,,,,
371,2436,,,,,
371,2447,,,,,
369,2457,,,,,
367,2467,,,,,
360,2478,,,,,
358,2488,,,,,
352,2498,,,,,
353,2509,,,,,
350,2520,,,,,
352,2530,,,,,
350,2540,,,,,
353,2550,,,,,
350,2561,,,,,
353,2571,,,,,
351,2582,,,,,
354,2592,,,,,
352,2603,,,,,
355,2613,,,,,
353,2623,,,,,
356,2633,,,,,
354,2644,,,,,
356,2655,,,,,
355,2665,,,,,
356,2675,,,,,
356,2685,,,,,
356,2696,,,,,
357,2707,,,,,
356,2717,,,,,
357,2727,,,,,
355,2738,,,,,
358,2748,,,,,
356,2758,,,,,
358,2768,,,,,
356,2780,,,,,
359,2790,,,,,
357,2800,,,,,
359,2810,,,,,
357,2821,,,,,
360,2831,,,,,
358,2842,,,,,
359,2852,,,,,
359,2863,,,,,
363,2873,,,,,
359,2883,,,,,
360,2893,,,,,
358,2904,,,,,
359,2915,,,,,
357,2925,,,,,
358,2935,,,,,
358,2946,,,,,
358,2956,,,,,
360,2966,,,,,
362,2977,,,,,
378,2988,,,,,
386,2998,,,,,
368,3008,,,,,
318,3018,,,,,
331,3028,,,,,
353,3040,,,,,
363,3050,,,,,
362,3060,,,,,
366,3070,,,,,
363,3081,,,,,
366,3091,,,,,
364,3101,,,,,
368,3112,,,,,
365,3123,,,,,
369,3133,,,,,
367,3143,,,,,
370,3153,,,,,
369,3164,,,,,
372,3175,,,,,
373,3185,,,,,
375,3195,,,,,
375,3206,,,,,
376,3216,,,,,
376,3226,,,,,
374,3236,,,,,
373,3248,,,,,
367,3258,,,,,
364,3268,,,,,
357,3278,,,,,
357,3289,,,,,
353,3299,,,,,
354,3310,,,,,
351,3320,,,,,
354,3331,,,,,
351,3341,,,,,
354,3351,,,,,
351,3361,,,,,
354,3373,,,,,
352,3383,,,,,
355,3393,,,,,
353,3403,,,,,
355,3414,,,,,
353,3424,,,,,
355,3434,,,,,
354,3445,,,,,
354,3456,,,,,
354,3466,,,,,
354,3476,,,,,
354,3486,,,,,
353,3496,,,,,
354,3508,,,,,
352,3518,,,,,
354,3528,,,,,
352,3538,,,,,
355,3549,,,,,
352,3559,,,,,
354,3569,,,,,
353,3580,,,,,
357,3591,,,,,
355,3601,,,,,
356,3611,,,,,
353,3621,,,,,
355,3632,,,,,
352,3643,,,,,
354,3653,,,,,
352,3663,,,,,
353,3674,,,,,
352,3684,,,,,
355,3694,,,,,
362,3705,,,,,
377,3716,,,,,
369,3726,,,,,
324,3736,,,,,
312,3746,,,,,
339,3757,,,,,
355,3767,,,,,
357,3778,,,,,
359,3788,,,,,
357,3799,,,,,
360,3809,,,,,
357,3819,,,,,
360,3829,,,,,
358,3841,,,,,
361,3851,,,,,
359,3861,,,,,
363,3871,,,,,
362,3881,,,,,
366,3892,,,,,
365,3902,,,,,
369,3913,,,,,
368,3923,,,,,
371,3934,,,,,
370,3944,,,,,
370,3954,,,,,
367,3964,,,,,
363,3976,,,,,
358,3986,,,,,
353,3996,,,,,
350,4006,,,,,
347,4017,,,,,
347,4027,,,,,
345,4038,,,,,
347,4048,,,,,
345,4059,,,,,
347,4069,,,,,
345,4079,,,,,
348,4089,,,,,
346,4100,,,,,
348,4111,,,,,
345,4121,,,,,
349,4131,,,,,
345,4142,,,,,
348,4152,,,,,
346,4162,,,,,
348,4173,,,,,
346,4184,,,,,
347,4194,,,,,
346,4204,,,,,
347,4214,,,,,
346,4225,,,,,
346,4235,,,,,
347,4246,,,,,
348,4256,,,,,
349,4267,,,,,
347,4277,,,,,
348,4287,,,,,
346,4297,,,,,
347,4308,,,,,
345,4319,,,,,
348,4329,,,,,
345,4339,,,,,
347,4349,,,,,
346,4360,,,,,
357,4371,,,,,
370,4381,,,,,
367,4391,,,,,
322,4402,,,,,
304,4412,,,,,
331,4422,,,,,
350,4432,,,,,
352,4444,,,,,
355,4454,,,,,
354,4464,,,,,
355,4474,,,,,
355,4485,,,,,
356,4495,,,,,
357,4506,,,,,
357,4516,,,,,
359,4527,,,,,
359,4537,,,,,
362,4547,,,,,
362,4557,,,,,
366,4568,,,,,
365,4579,,,,,
370,4589,,,,,
369,4599,,,,,
372,4610,,,,,
368,4620,,,,,
368,4630,,,,,
360,4641,,,,,
358,4652,,,,,
351,4662,,,,,
350,4672,,,,,
345,4682,,,,,
348,4692,,,,,
346,4704,,,,,
347,4714,,,,,
346,4724,,,,,
347,4734,,,,,
347,4745,,,,,
348,4755,,,,,
348,4765,,,,,
348,4776,,,,,
349,4787,,,,,
349,4797,,,,,
350,4807,,,,,
349,4817,,,,,
351,4828,,,,,
349,4839,,,,,
351,4849,,,,,
349,4859,,,,,
351,4870,,,,,
348,4880,,,,,
352,4890,,,,,
350,4900,,,,,
353,4912,,,,,
348,4922,,,,,
350,4932,,,,,
347,4942,,,,,
349,4953,,,,,
347,4963,,,,,
349,4974,,,,,
347,4984,,,,,
349,4995,,,,,
353,5005,,,,,
371,5015,,,,,
373,5025,,,,,
337,5037,,,,,
300,5047,,,,,
324,5057,,,,,
347,5067,,,,,
351,5078,,,,,
354,5088,,,,,
352,5098,,,,,
355,5109,,,,,
352,5120,,,,,
355,5130,,,,,
353,5140,,,,,
356,5150,,,,,
353,5160,,,,,
357,5172,,,,,
355,5182,,,,,
359,5192,,,,,
358,5202,,,,,
362,5213,,,,,
361,5223,,,,,
364,5233,,,,,
362,5244,,,,,
363,5255,,,,,
359,5265,,,,,
354,5275,,,,,
349,5285,,,,,
344,5296,,,,,
341,5307,,,,,
337,5317,,,,,
338,5327,,,,,
336,5338,,,,,
338,5348,,,,,
335,5358,,,,,
337,5369,,,,,
335,5380,,,,,
338,5390,,,,,
335,5400,,,,,
338,5410,,,,,
336,5421,,,,,
339,5431,,,,,
336,5442,,,,,
339,5452,,,,,
337,5463,,,,,
339,5473,,,,,
337,5483,,,,,
338,5493,,,,,
338,5505,,,,,
338,5515,,,,,
338,5525,,,,,
338,5535,,,,,
338,5545,,,,,
337,5556,,,,,
339,5566,,,,,
338,5577,,,,,
340,5587,,,,,
338,5598,,,,,
341,5608,,,,,
338,5618,,,,,
341,5628,,,,,
339,5640,,,,,
343,5650,,,,,
343,5660,,,,,
346,5670,,,,,
341,5681,,,,,
344,5691,,,,,
340,5702,,,,,
343,5712,,,,,
341,5723,,,,,
344,5733,,,,,
342,5743,,,,,
343,5753,,,,,
345,5764,,,,,
355,5775,,,,,
370,5785,,,,,
362,5795,,,,,
320,5806,,,,,
305,5816,,,,,
336,5826,,,,,
348,5837,,,,,
353,5848,,,,,
352,5858,,,,,
355,5868,,,,,
354,5878,,,,,
357,5889,,,,,
355,5899,,,,,
359,5910,,,,,
358,5920,,,,,
362,5931,,,,,
360,5941,,,,,
364,5951,,,,,
364,5961,,,,,
368,5972,,,,,
368,5983,,,,,
373,5993,,,,,
372,6003,,,,,
374,6013,,,,,
373,6024,,,,,
372,6035,,,,,
368,6045,,,,,
364,6055,,,,,
360,6066,,,,,
355,6076,,,,,
355,6086,,,,,
352,6096,,,,,
354,6108,,,,,
353,6118,,,,,
356,6128,,,,,
354,6138,,,,,
357,6149,,,,,
355,6159,,,,,
358,6170,,,,,
356,6180,,,,,
359,6191,,,,,
357,6201,,,,,
360,6211,,,,,
358,6221,,,,,
361,6232,,,,,
359,6243,,,,,
361,6253,,,,,
359,6263,,,,,
361,6274,,,,,
360,6284,,,,,
361,6294,,,,,
361,6305,,,,,
360,6316,,,,,
361,6326,,,,,
360,6336,,,,,
361,6346,,,,,
360,6356,,,,,
362,6368,,,,,
359,6378,,,,,
362,6388,,,,,
360,6398,,,,,
365,6409,,,,,
363,6419,,,,,
364,6429,,,,,
360,6440,,,,,
362,6451,,,,,
358,6461,,,,,
361,6471,,,,,
357,6481,,,,,
360,6492,,,,,
357,6503,,,,,
359,6513,,,,,
360,6523,,,,,
375,6534,,,,,
384,6544,,,,,
366,6554,,,,,
317,6564,,,,,
325,6576,,,,,
352,6586,,,,,
359,6596,,,,,
363,6606,,,,,
362,6617,,,,,
365,6627,,,,,
363,6638,,,,,
365,6648,,,,,
363,6659,,,,,
366,6669,,,,,
364,6679,,,,,
367,6689,,,,,
365,6701,,,,,
369,6711,,,,,
367,6721,,,,,
372,6731,,,,,
371,6742,,,,,
375,6752,,,,,
373,6762,,,,,
375,6773,,,,,
372,6784,,,,,
369,6794,,,,,
363,6804,,,,,
359,6814,,,,,
354,6824,,,,,
351,6836,,,,,
351,6846,,,,,
348,6856,,,,,
349,6866,,,,,
347,6877,,,,,
349,6887,,,,,
347,6897,,,,,
350,6908,,,,,
348,6919,,,,,
350,6929,,,,,
347,6939,,,,,
350,6949,,,,,
347,6960,,,,,
349,6971,,,,,
347,6981,,,,,
350,6991,,,,,
347,7002,,,,,
349,7012,,,,,
347,7022,,,,,
348,7033,,,,,
347,7044,,,,,
347,7054,,,,,
347,7064,,,,,
347,7074,,,,,
347,7085,,,,,
347,7095,,,,,
347,7106,,,,,
346,7116,,,,,
348,7127,,,,,
345,7137,,,,,
350,7147,,,,,
349,7157,,,,,
350,7169,,,,,
347,7179,,,,,
349,7189,,,,,
345,7199,,,,,
347,7209,,,,,
345,7220,,,,,
347,7230,,,,,
345,7241,,,,,
347,7251,,,,,
347,7262,,,,,
362,7272,,,,,
372,7282,,,,,
354,7292,,,,,
303,7304,,,,,
309,7314,,,,,
338,7324,,,,,
349,7334,,,,,
351,7345,,,,,
352,7355,,,,,
354,7366,,,,,
353,7376,,,,,
354,7387,,,,,
353,7397,,,,,
356,7407,,,,,
354,7417,,,,,
357,7428,,,,,
355,7439,,,,,
360,7449,,,,,
359,7459,,,,,
363,7470,,,,,
362,7480,,,,,
366,7490,,,,,
365,7501,,,,,
367,7512,,,,,
363,7522,,,,,
361,7532,,,,,
355,7542,,,,,
352,7553,,,,,
346,7563,,,,,
343,7574,,,,,
341,7584,,,,,
341,7595,,,,,
341,7605,,,,,
340,7615,,,,,
341,7625,,,,,
340,7636,,,,,
342,7647,,,,,
340,7657,,,,,
342,7667,,,,,
341,7677,,,,,
344,7688,,,,,
342,7699,,,,,
345,7709,,,,,
342,7719,,,,,
345,7730,,,,,
343,7740,,,,,
346,7750,,,,,
342,7760,,,,,
345,7772,,,,,
342,7782,,,,,
345,7792,,,,,
343,7802,,,,,
344,7813,,,,,
343,7823,,,,,
345,7834,,,,,
346,7844,,,,,
346,7855,,,,,
346,7865,,,,,
344,7875,,,,,
345,7885,,,,,
344,7896,,,,,
345,7907,,,,,
344,7917,,,,,
346,7927,,,,,
344,7938,,,,,
350,7948,,,,,
362,7958,,,,,
372,7969,,,,,
346,7980,,,,,
301,7990,,,,,
313,8000,,,,,
342,8010,,,,,
348,8020,,,,,
353,8032,,,,,
351,8042,,,,,
353,8052,,,,,
352,8062,,,,,
353,8073,,,,,
354,8083,,,,,
355,8093,,,,,
355,8104,,,,,
355,8115,,,,,
357,8125,,,,,
358,8135,,,,,
361,8145,,,,,
361,8156,,,,,
365,8167,,,,,
365,8177,,,,,
367,8187,,,,,
365,8198,,,,,
365,8208,,,,,
359,8218,,,,,
356,8228,,,,,
349,8240,,,,,
347,8250,,,,,
342,8260,,,,,
344,8270,,,,,
340,8281,,,,,
343,8291,,,,,
341,8302,,,,,
343,8312,,,,,
342,8323,,,,,
343,8333,,,,,
342,8343,,,,,
344,8353,,,,,
343,8365,,,,,
344,8375,,,,,
345,8385,,,,,
344,8395,,,,,
346,8406,,,,,
345,8416,,,,,
347,8426,,,,,
345,8437,,,,,
347,8448,,,,,
345,8458,,,,,
347,8468,,,,,
345,8478,,,,,
347,8488,,,,,
345,8500,,,,,
347,8510,,,,,
345,8520,,,,,
348,8530,,,,,
345,8541,,,,,
348,8551,,,,,
345,8561,,,,,
348,8572,,,,,
347,8583,,,,,
348,8593,,,,,
347,8603,,,,,
348,8613,,,,,
348,8624,,,,,
349,8635,,,,,
349,8645,,,,,
348,8655,,,,,
351,8666,,,,,
352,8676,,,,,
352,8686,,,,,
348,8697,,,,,
351,8708,,,,,
347,8718,,,,,
349,8728,,,,,
347,8738,,,,,
350,8749,,,,,
347,8759,,,,,
350,8770,,,,,
349,8780,,,,,
361,8791,,,,,
373,8801,,,,,
367,8811,,,,,
320,8821,,,,,
308,8833,,,,,
335,8843,,,,,
351,8853,,,,,
353,8863,,,,,
354,8873,,,,,
355,8884,,,,,
355,8894,,,,,
355,8905,,,,,
355,8915,,,,,
357,8926,,,,,
357,8936,,,,,
359,8946,,,,,
358,8956,,,,,
361,8968,,,,,
360,8978,,,,,
365,8988,,,,,
364,8998,,,,,
368,9009,,,,,
366,9019,,,,,
370,9030,,,,,
366,9040,,,,,
366,9051,,,,,
359,9061,,,,,
356,9071,,,,,
351,9081,,,,,
349,9092,,,,,
345,9103,,,,,
345,9113,,,,,
344,9123,,,,,
344,9134,,,,,
344,9144,,,,,
343,9154,,,,,
343,9165,,,,,
343,9176,,,,,
344,9186,,,,,
343,9196,,,,,
345,9206,,,,,
343,9217,,,,,
346,9227,,,,,
344,9238,,,,,
347,9248,,,,,
345,9259,,,,,
347,9269,,,,,
344,9279,,,,,
347,9289,,,,,
344,9300,,,,,
347,9311,,,,,
343,9321,,,,,
346,9331,,,,,
344,9341,,,,,
347,9352,,,,,
346,9363,,,,,
347,9373,,,,,
349,9383,,,,,
351,9394,,,,,
349,9404,,,,,
348,9414,,,,,
348,9424,,,,,
346,9436,,,,,
346,9446,,,,,
345,9456,,,,,
347,9466,,,,,
345,9477,,,,,
347,9487,,,,,
347,9498,,,,,
362,9508,,,,,
369,9519,,,,,
355,9529,,,,,
308,9539,,,,,
309,9549,,,,,
337,9560,,,,,
352,9571,,,,,
351,9581,,,,,
355,9591,,,,,
353,9602,,,,,
356,9612,,,,,
355,9622,,,,,
356,9633,,,,,
355,9644,,,,,
357,9654,,,,,
358,9664,,,,,
359,9674,,,,,
360,9684,,,,,
361,9696,,,,,
364,9706,,,,,
364,9716,,,,,
368,9726,,,,,
366,9737,,,,,
368,9747,,,,,
365,9757,,,,,
364,9768,,,,,
357,9779,,,,,
355,9789,,,,,
348,9799,,,,,
348,9809,,,,,
343,9820,,,,,
346,9831,,,,,
343,9841,,,,,
346,9851,,,,,
343,9862,,,,,
346,9872,,,,,
344,9882,,,,,
346,9892,,,,,
345,9904,,,,,
346,9914,,,,,
345,9924,,,,,
345,9934,,,,,
345,9945,,,,,
346,9955,,,,,
347,9966,,,,,
345,9976,,,,,
347,9987,,,,,
346,9997,,,,,
348,10007,,,,,
345,10018,,,,,
349,10031,,,,,
346,10042,,,,,
348,10053,,,,,
347,10064,,,,,
346,10076,,,,,
349,10087,,,,,
346,10099,,,,,
349,10110,,,,,
347,10122,,,,,
349,10133,,,,,
348,10144,,,,,
348,10156,,,,,
350,10168,,,,,
350,10179,,,,,
353,10190,,,,,
348,10202,,,,,
350,10213,,,,,
349,10224,,,,,
347,10236,,,,,
349,10248,,,,,
346,10259,,,,,
349,10270,,,,,
347,10281,,,,,
351,10293,,,,,
368,10305,,,,,
370,10316,,,,,
339,10328,,,,,
301,10339,,,,,
336,10350,,,,,
350,10362,,,,,
355,10374,,,,,
355,10385,,,,,
355,10396,,,,,
357,10407,,,,,
355,10419,,,,,
358,10431,,,,,
356,10442,,,,,
359,10454,,,,,
360,10465,,,,,
360,10476,,,,,
364,10487,,,,,
363,10500,,,,,
367,10511,,,,,
366,10522,,,,,
369,10533,,,,,
368,10545,,,,,
365,10556,,,,,
363,10568,,,,,
355,10579,,,,,
353,10591,,,,,
346,10602,,,,,
346,10613,,,,,
345,10625,,,,,
343,10637,,,,,
345,10648,,,,,
343,10659,,,,,
346,10671,,,,,
344,10682,,,,,
345,10694,,,,,
346,10705,,,,,
345,10717,,,,,
347,10728,,,,,
345,10739,,,,,
348,10750,,,,,
346,10763,,,,,
347,10774,,,,,
348,10785,,,,,
346,10797,,,,,
349,10808,,,,,
346,10819,,,,,
349,10831,,,,,
347,10843,,,,,
348,10854,,,,,
349,10865,,,,,
347,10876,,,,,
350,10888,,,,,
347,10900,,,,,
350,10911,,,,,
348,10923,,,,,
349,10934,,,,,
350,10945,,,,,
349,10956,,,,,
352,10969,,,,,
349,10980,,,,,
355,10991,,,,,
353,11002,,,,,
352,11014,,,,,
352,11025,,,,,
350,11037,,,,,
351,11048,,,,,
348,11060,,,,,
351,11071,,,,,
349,11082,,,,,
350,11095,,,,,
353,11106,,,,,
367,11117,,,,,
376,11128,,,,,
340,11140,,,,,
304,11151,,,,,
332,11163,,,,,
352,11174,,,,,
356,11186,,,,,
356,11197,,,,,
359,11208,,,,,
356,11219,,,,,
359,11232,,,,,
357,11243,,,,,
359,11254,,,,,
361,11266,,,,,
360,11277,,,,,
364,11288,,,,,
363,11300,,,,,
368,11312,,,,,
367,11323,,,,,
370,11334,,,,,
371,11345,,,,,
369,11357,,,,,
370,11369,,,,,
363,11380,,,,,
360,11392,,,,,
352,11403,,,,,
349,11414,,,,,
347,11426,,,,,
344,11438,,,,,
346,11449,,,,,
343,11460,,,,,
346,11471,,,,,
344,11483,,,,,
345,11495,,,,,
346,11506,,,,,
345,11517,,,,,
347,11529,,,,,
345,11540,,,,,
348,11551,,,,,
347,11564,,,,,
347,11575,,,,,
348,11586,,,,,
346,11597,,,,,
348,11609,,,,,
346,11620,,,,,
348,11632,,,,,
346,11643,,,,,
348,11655,,,,,
348,11666,,,,,
346,11677,,,,,
350,11688,,,,,
349,11701,,,,,
352,11712,,,,,
349,11723,,,,,
348,11735,,,,,
349,11746,,,,,
347,11757,,,,,
349,11769,,,,,
347,11781,,,,,
350,11792,,,,,
350,11803,,,,,
364,11814,,,,,
375,11827,,,,,
347,11838,,,,,
301,11849,,,,,
323,11860,,,,,
350,11872,,,,,
354,11883,,,,,
356,11895,,,,,
357,11907,,,,,
356,11918,,,,,
359,11929,,,,,
357,11940,,,,,
359,11952,,,,,
359,11964,,,,,
360,11975,,,,,
362,11986,,,,,
361,11998,,,,,
366,12009,,,,,
365,12020,,,,,
370,12033,,,,,
369,12044,,,,,
369,12055,,,,,
369,12066,,,,,
362,12078,,,,,
358,12089,,,,,
351,12101,,,,,
349,12112,,,,,
346,12124,,,,,
345,12135,,,,,
346,12146,,,,,
345,12158,,,,,
347,12170,,,,,
344,12181,,,,,
347,12192,,,,,
346,12204,,,,,
346,12215,,,,,
348,12227,,,,,
347,12238,,,,,
350,12250,,,,,
347,12261,,,,,
349,12272,,,,,
348,12283,,,,,
348,12296,,,,,
349,12307,,,,,
347,12318,,,,,
349,12329,,,,,
347,12341,,,,,
349,12352,,,,,
348,12364,,,,,
347,12376,,,,,
349,12387,,,,,
347,12398,,,,,
349,12409,,,,,
347,12421,,,,,
349,12433,,,,,
348,12444,,,,,
348,12455,,,,,
351,12467,,,,,
350,12478,,,,,
352,12489,,,,,
347,12502,,,,,
350,12513,,,,,
347,12524,,,,,
347,12535,,,,,
348,12547,,,,,
346,12559,,,,,
349,12570,,,,,
347,12581,,,,,
361,12593,,,,,
372,12604,,,,,
353,12615,,,,,
305,12627,,,,,
320,12639,,,,,
348,12650,,,,,
350,12661,,,,,
354,12673,,,,,
353,12684,,,,,
353,12696,,,,,
355,12707,,,,,
353,12719,,,,,
357,12730,,,,,
355,12741,,,,,
358,12752,,,,,
358,12765,,,,,
359,12776,,,,,
362,12787,,,,,
361,12798,,,,,
365,12810,,,,,
364,12821,,,,,
367,12833,,,,,
364,12845,,,,,
360,12856,,,,,
356,12867,,,,,
349,12878,,,,,
348,12891,,,,,
342,12902,,,,,
342,12913,,,,,
342,12924,,,,,
341,12936,,,,,
342,12947,,,,,
341,12959,,,,,
344,12971,,,,,
341,12982,,,,,
344,12993,,,,,
343,13004,,,,,
343,13016,,,,,
344,13028,,,,,
342,13039,,,,,
345,13050,,,,,
343,13062,,,,,
345,13073,,,,,
345,13084,,,,,
344,13096,,,,,
346,13108,,,,,
343,13119,,,,,
346,13130,,,,,
343,13142,,,,,
346,13153,,,,,
346,13165,,,,,
345,13176,,,,,
347,13188,,,,,
345,13199,,,,,
348,13210,,,,,
346,13221,,,,,
351,13234,,,,,
349,13245,,,,,
347,13256,,,,,
348,13267,,,,,
344,13279,,,,,
347,13291,,,,,
345,13302,,,,,
347,13314,,,,,
346,13325,,,,,
348,13336,,,,,
361,13347,,,,,
372,13360,,,,,
353,13371,,,,,
299,13382,,,,,
320,13393,,,,,
346,13405,,,,,
352,13416,,,,,
355,13428,,,,,
354,13440,,,,,
357,13451,,,,,
355,13462,,,,,
357,13473,,,,,
357,13485,,,,,
357,13497,,,,,
361,13508,,,,,
358,13519,,,,,
364,13531,,,,,
363,13542,,,,,
367,13553,,,,,
369,13565,,,,,
369,13577,,,,,
371,13588,,,,,
368,13599,,,,,
367,13611,,,,,
359,13623,,,,,
355,13634,,,,,
350,13645,,,,,
347,13657,,,,,
348,13668,,,,,
345,13679,,,,,
347,13691,,,,,
346,13703,,,,,
347,13714,,,,,
347,13725,,,,,
346,13736,,,,,
349,13748,,,,,
346,13760,,,,,
350,13771,,,,,
348,13783,,,,,
349,13794,,,,,
349,13805,,,,,
348,13816,,,,,
351,13829,,,,,
348,13840,,,,,
351,13851,,,,,
348,13862,,,,,
349,13874,,,,,
349,13885,,,,,
350,13897,,,,,
353,13908,,,,,
349,13920,,,,,
350,13931,,,,,
347,13942,,,,,
348,13954,,,,,
348,13966,,,,,
347,13977,,,,,
349,13988,,,,,
347,14000,,,,,
357,14011,,,,,
371,14023,,,,,
359,14034,,,,,
309,14046,,,,,
309,14057,,,,,
343,14068,,,,,
350,14080,,,,,
355,14092,,,,,
353,14103,,,,,
354,14114,,,,,
355,14126,,,,,
354,14137,,,,,
357,14148,,,,,
354,14160,,,,,
358,14172,,,,,
356,14183,,,,,
359,14194,,,,,
361,14205,,,,,
362,14217,,,,,
366,14229,,,,,
365,14240,,,,,
368,14252,,,,,
364,14263,,,,,
361,14274,,,,,
355,14285,,,,,
348,14298,,,,,
346,14309,,,,,
340,14320,,,,,
343,14331,,,,,
340,14343,,,,,
341,14355,,,,,
341,14366,,,,,
340,14377,,,,,
342,14389,,,,,
341,14400,,,,,
345,14411,,,,,
343,14424,,,,,
345,14435,,,,,
346,14446,,,,,
344,14457,,,,,
346,14469,,,,,
343,14480,,,,,
346,14492,,,,,
344,14503,,,,,
345,14515,,,,,
345,14526,,,,,
343,14537,,,,,
347,14548,,,,,
344,14561,,,,,
347,14572,,,,,
344,14583,,,,,
345,14595,,,,,
346,14606,,,,,
345,14617,,,,,
347,14629,,,,,
346,14641,,,,,
350,14652,,,,,
348,14663,,,,,
348,14674,,,,,
347,14686,,,,,
345,14698,,,,,
348,14709,,,,,
345,14721,,,,,
348,14732,,,,,
347,14743,,,,,
350,14755,,,,,
367,14767,,,,,
371,14778,,,,,
341,14789,,,,,
298,14800,,,,,
331,14812,,,,,
349,14824,,,,,
355,14835,,,,,
357,14846,,,,,
